MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (*),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Total (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Cooling (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Heating (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Cooling Fan/Pump (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Lights (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Vent Fan (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Misc. (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Total (G),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (G),MF PT 1 Elec Cost Focused Partial Electrification + EE - Site Energy|Hot Water (G),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Cooling (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Heating (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Cooling Fan/Pump (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Lights (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Vent Fan (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Misc. (E),MF PT 1 Elec Cost Focused Partial Electrification + EE - Source Energy|Hot Water (G),MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Temperature,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Heating Setpoint,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Cooling Setpoint,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Humidity,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Infiltration,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Natural Ventilation,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec Cost Focused Partial Electrification + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec Cost Focused Partial Electrification + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec Cost Focused Partial Electrification + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Drybulb,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Dew Point,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Ground Temperature,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Direct Normal Solar,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Total Horizontal Solar,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Wind Direction,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Atmospheric Pressure,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Air Density,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Sky Temperature,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Sky Radiation Losses,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Total Vertical Solar,MF PT 1 Elec Cost Focused Partial Electrification + EE - Weather|Mains Water Temperature
7529.329739,0.588894,6329.311917,0,0,0,0,0.069971,0.259329,0.025,0.234593,1100.933782,1200.017822,1100.933782,0,0,0,0,752.039101,2787.22036,268.695,2521.357456,1200.017822,84.079755,71,95,0.008547,33.584368,2.005624,109.083758,9.083758,99.999999,0,0,680.123074,-299.485573,1.079727,0.407898,69.689586,124.852082,0,0,0,499.613329,157.394519,71.075,57.374841,47.6,59.966947,0.00716,197.772332,104.375134,29.241882,3.816667,226.666667,0.976067,0.072122,43.940835,110.125932,94.916215,69.689586
7106.610623,0.548202,5891.966826,0,0,0,0,0.083936,0.220162,0.005,0.239104,1114.352108,1214.643797,1114.352108,0,0,0,0,902.122865,2366.259862,53.739,2569.845099,1214.643797,85.97372,71,95,0.008557,31.636276,1.572094,37.492922,37.492922,0,0,0,295.190963,260.568384,0.178507,0.066502,69.689586,125.042948,0,0,0,82.285301,187.191052,68.915,56.879406,48.2,59.966947,0.007355,130.016752,39.052889,16.034167,2.991667,210,0.976067,0.072394,42.082321,108.514591,59.950483,69.689586
5142.78761,0.478497,5142.78761,0,0,0,0,0.108184,0.144743,0,0.22557,0,0,0,0,0,0,0,1162.739762,1555.665679,0,2424.382169,0,85.7115,71,95,0.008596,32.030003,1.510786,38.137641,38.137641,0,0,0,16.464361,260.603185,0.401841,0.151476,69.689586,125.362535,0,0,0,185.829738,178.669954,66.485,56.703219,49.88,59.966947,0.007808,15.056796,1.75825,1.091838,2.875,210,0.975491,0.072633,40.214525,106.903249,5.660915,69.689586
7452.367105,0.45803,4922.820135,0,0,0,0,0.134506,0.111489,0,0.212036,2320.685294,2529.54697,2320.685294,0,0,0,0,1445.638515,1198.262381,0,2278.919239,2529.54697,84.212644,71,95,0.008641,33.770116,1.515165,38.444625,38.444625,0,0,0,0,273.097208,2.144911,0.798691,69.689586,124.580491,0,0,0,988.598402,161.655068,64.82,56.308968,50.45,59.966947,0.007958,0,0,0,2.883333,210,0.97508,0.072816,38.661665,105.582478,0,69.689586
6164.767316,0.4467,4801.040835,0,0,0,0,0.146354,0.097333,0,0.203013,1251.125212,1363.726481,1251.125212,0,0,0,0,1572.978686,1046.118197,0,2181.943952,1363.726481,82.377541,71,95,0.00868,35.983348,1.379414,35.698657,35.698657,0,0,0,0,258.107741,1.901725,0.69722,69.689586,124.84315,0,0,0,872.846671,131.885846,63.905,55.61369,49.79,59.966947,0.007759,0,0,0,2.625,210,0.97508,0.072966,37.663691,104.737184,0,69.689586
5170.092564,0.360804,3877.847584,0,0,0,0,0.097321,0.083027,0,0.180456,1185.545854,1292.244981,1185.545854,0,0,0,0,1045.988671,892.353178,0,1939.505735,1292.244981,80.624513,71,95,0.008718,38.256819,1.25242,32.993954,32.993954,0,0,0,0,234.972274,1.663169,0.604021,69.689586,124.445184,0,0,0,761.427861,114.870961,63.365,55.276439,49.43,59.966947,0.007686,0,0,0,2.383333,210,0.97508,0.07305,37.066506,104.235291,0,69.689586
5604.395891,0.276089,2967.345671,0,0,0,0,0.04129,0.072389,0,0.16241,2419.312128,2637.05022,2419.312128,0,0,0,0,443.771363,778.019146,0,1745.555162,2637.05022,79.044528,71,95,0.008751,40.436961,1.116668,30.301056,30.301056,0,0,0,0,239.630522,2.461064,0.924487,69.689586,124.991165,0,0,0,1137.025134,63.798993,62.93,54.99131,49.07,59.966947,0.007621,0,0,0,2.125,210,0.97508,0.073118,36.530947,103.786229,0,69.689586
2625.397547,0.244273,2625.397547,0,0,0,0,0.020502,0.065872,0,0.157899,0,0,0,0,0,0,0,220.351421,707.978607,0,1697.067518,0,77.764949,71,95,0.008786,42.343941,0.959021,27.900235,27.900235,0,0,0,0,184.70103,0,0,69.689586,124.984341,0,0,0,0,17.014886,62.465,54.587223,48.71,59.966947,0.007496,0,0,0,1.825,210,0.97508,0.073198,36.151636,103.469243,0,69.689586
3626.869969,0.225625,2424.976916,0,0,0,0,0.012301,0.064448,0,0.148876,1102.654177,1201.893053,1102.654177,0,0,0,0,132.210853,692.673832,0,1600.092232,1201.893053,76.647902,71,95,0.008813,44.069568,0.832027,26.100149,26.100149,0,0,0,0,173.596021,0,0,69.689586,124.984341,0,0,0,0,8.521098,61.925,54.117946,48.35,59.966947,0.007353,0,0,0,1.583333,210,0.97508,0.07329,35.548953,102.96735,0,69.815273
2276.06239,0.21177,2276.06239,0,0,0,0,0.008201,0.059204,0,0.144365,0,0,0,0,0,0,0,88.140568,636.317234,0,1551.604588,0,75.793707,71,95,0.008839,45.467897,0.696275,24.757245,24.757245,0,0,0,0,167.046532,0,0,69.689586,124.984341,0,0,0,0,2.130275,61.385,53.773234,47.99,59.966947,0.007282,0,0,0,1.325,210,0.97508,0.073375,34.784915,102.33338,0,69.815273
3414.543677,0.205835,2212.269971,0,0,0,0,0.008201,0.05778,0,0.139853,1103.0034,1202.273706,1103.0034,0,0,0,0,88.140568,621.012458,0,1503.116945,1202.273706,75.085469,71,95,0.008865,46.689908,0.569282,23.828559,23.828559,0,0,0,0,168.233309,0.490262,0.177939,69.772797,124.360412,0,0,0,223.713068,2.130275,60.845,53.390916,47.63,59.966947,0.007191,0,0,0,1.083333,210,0.97508,0.073461,34.241897,101.884318,0,69.815273
3554.586643,0.213308,2292.594557,0,0,0,0,0.008767,0.060176,0,0.144365,1157.790904,1261.992086,1157.790904,0,0,0,0,94.230464,646.759505,0,1551.604588,1261.992086,74.460955,71,95,0.008889,47.800957,0.43353,23.164341,23.164341,0,0,0,0,163.300879,0.718604,0.259078,69.784241,124.392637,0,0,0,327.327211,8.521098,60.305,52.919394,47.27,59.966947,0.007053,0,0,0,0.825,198.333333,0.97508,0.073554,33.632174,101.382424,0,69.815273
2551.708302,0.237417,2551.708302,0,0,0,0,0.023272,0.065269,0,0.148876,0,0,0,0,0,0,0,250.120802,701.495269,0,1600.092232,0,74.033742,71,95,0.008913,48.619793,0.306536,22.959924,22.959924,0,0,0,0,148.202412,0,0,69.809327,124.551666,0,0,0,0,59.565755,59.765,52.56819,46.91,59.966947,0.006983,0,0,0,0.583333,190,0.97508,0.073639,33.085336,100.933362,0,69.815273
4641.90835,0.319999,3439.284895,0,0,0,0,0.054636,0.085941,0.0125,0.166922,1103.32427,1202.623454,1103.32427,0,0,0,0,587.214598,923.679992,134.3475,1794.042805,1202.623454,73.20648,71,95,0.008913,49.989278,0.170785,54.847385,4.847386,50,0,0,332.299992,-151.417182,0.024962,0.009033,69.8096,124.535922,0,0,0,11.381539,204.205938,59.225,52.18062,46.55,59.966947,0.006894,76.076441,13.35002,6.181211,0.325,190,0.97508,0.073726,32.471295,100.431469,35.383762,69.815273
3993.371997,0.371553,3993.371997,0,0,0,0,0.06914,0.110433,0.0025,0.189479,0,0,0,0,0,0,0,743.104936,1186.916539,26.8695,2036.481022,0,74.136736,71,95,0.008913,48.454189,0.043791,20.926355,20.926355,0,0,0,647.426737,161.957984,0.269067,0.100201,69.812239,125.253609,0,0,0,123.630631,216.960274,61.205,52.907265,46.4,59.966947,0.006843,185.70048,70.44826,20.154974,0.083333,190,0.97508,0.073452,34.391095,102.016395,86.31809,69.815273
5304.918748,0.381761,4103.086033,0,0,0,0,0.07082,0.11695,0,0.19399,1102.598822,1201.832716,1102.598822,0,0,0,0,761.160289,1256.957078,0,2084.968666,1201.832716,75.798239,71,95,0.008927,45.947289,0,17.506664,17.506664,0,0,0,580.882859,36.221722,0,0,69.812442,125.311357,0,0,0,0,208.439175,65.72,54.721086,46.4,59.966947,0.00683,247.591835,143.908481,28.158849,0,190,0.975656,0.072865,38.618249,105.556062,104.81532,69.815273
12865.58217,0.383703,4123.959073,0,0,0,0,0.070216,0.119497,0,0.19399,8019.837699,8741.623091,8019.837699,0,0,0,0,754.665448,1284.32496,0,2084.968666,8741.623091,79.30508,71,95,0.008974,41.187366,0,14.372471,14.372471,0,0,0,484.571001,905.326784,12.67399,4.717631,69.814286,124.723553,0,0,0,5822.702756,182.930503,71.495,56.947626,46.4,59.966947,0.006813,283.807391,214.023458,31.751348,0,190,0.976067,0.072106,44.094486,110.284425,102.83285,69.815273
4004.479225,0.372586,4004.479225,0,0,0,0,0.068162,0.110433,0,0.19399,0,0,0,0,0,0,0,732.59402,1186.916539,0,2084.968666,0,81.430316,71,95,0.009004,38.518608,0.122615,10.838002,10.838002,0,0,0,517.19783,39.104408,0,0,69.815273,123.924671,0,0,0,0,165.915617,76.325,58.781139,46.4,59.966947,0.006826,305.917107,271.295966,32.14758,0.233333,190,0.976067,0.071454,48.725299,114.378816,96.915972,69.815273
4131.859031,0.384438,4131.859031,0,0,0,0,0.065317,0.120619,0,0.198502,0,0,0,0,0,0,0,702.014656,1296.388066,0,2133.456309,0,83.710728,71,95,0.009011,35.799353,0.823269,14.804126,14.804126,0,0,0,693.50872,7.228001,0,0,69.815273,123.924671,0,0,0,0,131.885846,80.525,60.256877,46.19,59.966947,0.006798,318.728591,310.529292,31.355117,1.566667,190,0.976067,0.070901,52.610576,117.918484,97.45773,69.815273
5484.57534,0.398656,4284.672384,0,0,0,0,0.063263,0.132379,0,0.203013,1100.8284,1199.902956,1100.8284,0,0,0,0,679.943228,1422.785203,0,2181.943952,1199.902956,85.776673,71,95,0.008996,33.454149,1.996865,38.349896,38.349896,0,0,0,962.677463,-214.119631,0,0,69.815273,123.924671,0,0,0,0.000068,114.870961,85.55,62.053149,46.04,59.966947,0.006822,323.958846,328.239847,30.800393,3.8,190,0.976067,0.070245,57.274532,122.27703,90.536771,69.815273
4127.654193,0.384046,4127.654193,0,0,0,0,0.062659,0.118374,0,0.203013,0,0,0,0,0,0,0,673.448387,1272.261853,0,2181.943952,0,87.266578,71,95,0.008957,31.763301,2.369088,47.75404,47.75404,0,0,0,1208.321341,-207.490945,0.025232,0.008763,69.815273,123.950953,0,0,0,11.381622,102.089313,87.59,63.486573,47.825,59.966947,0.007317,322.400336,322.851228,30.906054,4.508333,190,0.976067,0.069928,59.566705,124.443096,85.139582,69.815273
4280.09902,0.393517,4229.441004,0,0,0,0,0.062636,0.132379,0,0.198502,46.475244,50.658016,46.475244,0,0,0,0,673.199492,1422.785203,0,2133.456309,50.658016,88.226382,71,95,0.008929,30.714817,2.443533,49.907573,49.907573,0,0,0,1331.33288,-240.264667,0,0,69.815273,123.987614,0,0,0,0.000053,102.089313,86.81,62.994156,47.735,59.966947,0.007162,313.788905,294.981382,31.724933,4.65,201.666667,0.976067,0.070045,58.930628,123.835541,104.277276,69.815273
5284.979044,0.384881,4136.627755,0,0,0,0,0.062953,0.114404,0,0.207524,1053.533293,1148.351289,1053.533293,0,0,0,0,676.606963,1229.589196,0,2230.431596,1148.351289,89.096963,71,72,0.008885,29.738604,2.390984,48.698575,48.698575,0,0,0,1284.304874,-253.375612,0,0,69.815273,123.987614,0,0,0,0.000039,89.334977,86.78,62.868915,47.6,59.966947,0.007084,297.200015,247.008591,32.121164,4.55,210,0.976067,0.070058,58.958822,123.861956,117.115452,69.815273
7790.695468,0.460815,4952.749933,0,0,0,0,0.064479,0.179789,0,0.216547,2603.619757,2837.945535,2603.619757,0,0,0,0,693.010364,1932.332686,0,2327.406882,2837.945535,90.209336,71,72,0.008861,28.641941,2.474186,51.778978,51.778978,0,0,0,1067.758346,-40.109464,4.461493,1.648435,69.815273,124.409493,0,0,0,2045.599446,119.104199,84.98,62.737989,48.41,59.966947,0.007404,269.675135,183.243847,30.615485,4.708333,204.166667,0.976067,0.070254,57.424074,122.409107,117.77601,69.815273
7527.925628,0.588894,6329.311917,0,0,0,0,0.069971,0.259329,0.025,0.234593,1099.645606,1198.613711,1099.645606,0,0,0,0,752.039101,2787.22036,268.695,2521.357456,1198.613711,90.322684,71,95,0.008837,28.462191,2.351572,111.91712,11.917121,99.999999,0,0,698.543318,-298.709577,0,0,69.815273,124.994106,0,0,0,0.000037,157.394519,81.275,61.610095,48.875,59.966947,0.007499,223.316054,109.886542,25.094659,4.475,200,0.976067,0.070724,54.043036,119.239256,100.572286,69.815273
7548.637705,0.548202,5891.966826,0,0,0,0,0.083936,0.220162,0.005,0.239104,1519.88154,1656.670879,1519.88154,0,0,0,0,902.122865,2366.259862,53.739,2569.845099,1656.670879,91.079056,71,95,0.008839,27.80506,1.694708,37.764514,37.764514,0,0,0,307.580363,319.972678,3.259704,1.224274,69.815273,124.99828,0,0,0,1501.232637,187.191052,77.495,60.568764,49.415,59.966947,0.007683,156.986907,41.741889,14.554903,3.225,200,0.976067,0.071201,50.593878,116.069404,67.346683,69.815273
11849.67803,0.478497,5142.78761,0,0,0,0,0.108184,0.144743,0,0.22557,6153.110477,6706.89042,6153.110477,0,0,0,0,1162.739762,1555.665679,0,2424.382169,6706.89042,91.013404,71,95,0.008889,28.019357,1.304969,32.923507,32.923507,0,0,0,29.145821,466.423797,8.638897,3.207,69.815273,124.89661,0,0,0,3965.998032,178.669954,74.555,60.671407,51.74,59.966947,0.008418,44.272262,2.568054,1.373602,2.483333,200,0.976067,0.071509,48.321341,114.009,14.605981,69.815273
4922.820135,0.45803,4922.820135,0,0,0,0,0.134506,0.111489,0,0.212036,0,0,0,0,0,0,0,1445.638515,1198.262381,0,2278.919239,0,89.140643,71,95,0.008943,29.895088,1.169217,31.587182,31.587182,0,0,0,0,341.309428,0,0,69.815273,124.913492,0,0,0,0,161.655068,72.425,60.513551,53.03,59.966947,0.008801,0,0,0,2.225,200,0.976067,0.071752,46.485214,112.371244,0,69.815273
4801.040835,0.4467,4801.040835,0,0,0,0,0.146354,0.097333,0,0.203013,0,0,0,0,0,0,0,1572.978686,1046.118197,0,2181.943952,0,87.042563,71,95,0.008998,32.138074,1.072877,29.870998,29.870998,0,0,0,0,352.301009,0,0,69.815273,124.913492,0,0,0,0,131.885846,70.97,59.957024,52.985,59.966947,0.008778,0,0,0,2.041667,200,0.976067,0.071951,45.174206,111.208965,0,69.815273
5077.682705,0.360804,3877.847584,0,0,0,0,0.097321,0.083027,0,0.180456,1100.766166,1199.835121,1100.766166,0,0,0,0,1045.988671,892.353178,0,1939.505735,1199.835121,85.041555,71,95,0.009052,34.455653,0.989675,28.129755,28.129755,0,0,0,0,346.096724,0,0,69.815273,124.913492,0,0,0,0,114.870961,69.89,59.718246,53.27,59.966947,0.008873,0,0,0,1.883333,200,0.976067,0.072087,44.241805,110.390086,0,69.815273
2967.345671,0.276089,2967.345671,0,0,0,0,0.04129,0.072389,0,0.16241,0,0,0,0,0,0,0,443.771363,778.019146,0,1745.555162,0,83.232586,71,95,0.009106,36.735886,0.884576,26.422892,26.422892,0,0,0,0,352.206929,0.781512,0.292297,69.815273,125.051176,0,0,0,359.510352,63.798993,68.81,59.40642,53.525,59.966947,0.008923,0,0,0,1.683333,200,0.976067,0.072229,43.15303,109.439131,0,69.815273
5756.681944,0.244273,2625.397547,0,0,0,0,0.020502,0.065872,0,0.157899,2872.737979,3131.284397,2872.737979,0,0,0,0,220.351421,707.978607,0,1697.067518,3131.284397,81.861385,71,95,0.009166,38.654254,0.779478,25.183334,25.183334,0,0,0,0,390.0446,3.352815,1.261284,69.815273,125.119857,0,0,0,1544.797318,17.014886,67.73,59.10417,53.705,59.966947,0.00898,0,0,0,1.483333,200,0.976067,0.07237,42.271274,108.673083,0,69.815273
3637.686131,0.225625,2424.976916,0,0,0,0,0.012301,0.064448,0,0.148876,1112.577261,1212.709215,1112.577261,0,0,0,0,132.210853,692.673832,0,1600.092232,1212.709215,80.366452,71,95,0.009219,40.78107,0.643726,23.798382,23.798382,0,0,0,0,343.133628,0.139072,0.052009,69.818567,125.097169,0,0,0,63.772913,8.521098,66.65,58.867264,53.99,59.966947,0.009085,0,0,0,1.225,200,0.975491,0.072464,41.322529,107.854205,0,69.941413
2276.06239,0.21177,2276.06239,0,0,0,0,0.008201,0.059204,0,0.144365,0,0,0,0,0,0,0,88.140568,636.317234,0,1551.604588,0,79.26931,71,95,0.009272,42.492301,0.547386,23.215142,23.215142,0,0,0,0,353.576216,0.807018,0.294927,69.861094,124.820439,0,0,0,367.772348,2.130275,65.57,58.595782,54.245,59.966947,0.009168,0,0,0,1.041667,200,0.97508,0.072573,40.214525,106.903249,0,69.941413
3413.609248,0.205835,2212.269971,0,0,0,0,0.008201,0.05778,0,0.139853,1102.146125,1201.339276,1102.146125,0,0,0,0,88.140568,621.012458,0,1503.116945,1201.339276,78.285485,71,95,0.009326,44.143705,0.464184,22.983126,22.983126,0,0,0,0,349.021021,0,0,69.929829,124.527166,0,0,0,0,2.130275,64.49,58.418221,54.53,59.966947,0.009305,0,0,0,0.883333,200,0.97508,0.072706,39.317084,106.137202,0,69.941413
2292.594557,0.213308,2292.594557,0,0,0,0,0.008767,0.060176,0,0.144365,0,0,0,0,0,0,0,94.230464,646.759505,0,1551.604588,0,77.394153,71,95,0.009381,45.721533,0.359085,22.831324,22.831324,0,0,0,0,357.347539,0,0,69.929829,124.527166,0,0,0,0,8.521098,63.41,58.166181,54.785,59.966947,0.009397,0,0,0,0.683333,200,0.97508,0.072846,38.35131,105.318324,0,69.941413
3756.715376,0.237417,2551.708302,0,0,0,0,0.023272,0.065269,0,0.148876,1105.511076,1205.007073,1105.511076,0,0,0,0,250.120802,701.495269,0,1600.092232,1205.007073,76.702161,71,95,0.009436,47.052295,0.253987,23.010299,23.010299,0,0,0,0,367.361309,0.037808,0.013771,69.93027,124.57982,0,0,0,17.214382,59.565755,62.33,57.910509,55.07,59.966947,0.009487,0,0,0,0.483333,200,0.97508,0.072986,37.443729,104.552276,0,69.941413
3439.284895,0.319999,3439.284895,0,0,0,0,0.054636,0.085941,0.0125,0.166922,0,0,0,0,0,0,0,587.214598,923.679992,134.3475,1794.042805,0,75.680354,71,95,0.009494,48.9752,0.118235,55.051167,5.051167,50,0,0,282.96232,391.648158,0,0,69.930883,124.653135,0,0,0,0,204.205938,61.25,57.585923,55.325,59.966947,0.009536,58.378103,12.633232,7.132166,0.225,200,0.97508,0.073132,36.466945,103.733398,29.823722,69.941413
5195.288288,0.371553,3993.371997,0,0,0,0,0.06914,0.110433,0.0025,0.189479,1102.675496,1201.916291,1102.675496,0,0,0,0,743.104936,1186.916539,26.8695,2036.481022,1201.916291,76.289328,71,95,0.009552,48.280248,0.021895,23.402944,23.402944,0,0,0,580.153863,367.162082,0,0,69.930883,124.653135,0,0,0,0,216.960274,61.115,57.590956,55.4,59.966947,0.00957,143.039559,64.36664,25.596553,0.041667,200,0.97508,0.073147,36.214915,103.522074,74.331734,69.941413
16919.5888,0.381761,4103.086033,0,0,0,0,0.07082,0.11695,0,0.19399,11758.25942,12816.50277,11758.25942,0,0,0,0,761.160289,1256.957078,0,2084.968666,12816.50277,78.735231,71,95,0.009592,44.760431,0.153268,23.935048,23.935048,0,0,0,584.800441,252.911804,20.088363,7.483631,69.939582,125.082594,0,0,0,9202.108891,208.439175,63.02,58.460563,55.505,59.966947,0.009668,193.413786,130.185019,39.728808,0.291667,200,0.97508,0.072869,38.12688,105.133416,95.170667,69.941413
6096.453225,0.383703,4123.959073,0,0,0,0,0.070216,0.119497,0,0.19399,1809.627662,1972.494152,1809.627662,0,0,0,0,754.665448,1284.32496,0,2084.968666,1972.494152,79.636107,71,95,0.00962,43.567118,0.906472,25.555251,25.555251,0,0,0,520.883404,195.399261,1.902968,0.715906,69.941413,125.29057,0,0,0,874.045009,182.930503,66.53,59.761676,55.475,59.966947,0.009673,223.844363,193.048586,49.264779,1.725,200,0.975656,0.072425,41.528147,108.039113,96.659247,69.941413
7865.52606,0.372586,4004.479225,0,0,0,0,0.068162,0.110433,0,0.19399,3542.244803,3861.046835,3542.244803,0,0,0,0,732.59402,1186.916539,0,2084.968666,3861.046835,81.497318,71,95,0.009646,41.124752,1.795427,38.36103,38.36103,0,0,0,560.033669,216.567696,6.051283,2.250809,69.941413,124.934403,0,0,0,2770.809786,165.915617,69.965,60.680038,55.085,59.966947,0.00947,242.889888,244.624284,54.732773,3.416667,200,0.976067,0.072009,44.74832,110.839149,93.48488,69.941413
5333.71662,0.384438,4131.859031,0,0,0,0,0.065317,0.120619,0,0.198502,1102.621642,1201.857589,1102.621642,0,0,0,0,702.014656,1296.388066,0,2133.456309,1201.857589,82.86111,71,95,0.009665,39.424429,1.948695,40.717679,40.717679,0,0,0,735.258927,92.919539,0.919447,0.348964,69.941413,125.172611,0,0,0,423.330046,131.885846,72.815,61.310158,54.545,59.966947,0.009228,254.433432,279.842143,56.978085,3.708333,205.833333,0.976067,0.071651,47.197635,113.005214,94.589975,69.941413
5484.823046,0.398656,4284.672384,0,0,0,0,0.063263,0.132379,0,0.203013,1101.055653,1200.150662,1101.055653,0,0,0,0,679.943228,1422.785203,0,2181.943952,1200.150662,83.972744,71,95,0.009677,38.079693,1.68595,34.401981,34.401981,0,0,0,969.508793,63.47811,0,0,69.941413,125.42183,0,0,0,0,114.870961,74.99,61.738114,53.69,59.966947,0.009012,259.320287,295.731058,57.638471,3.208333,210,0.976067,0.071384,49.113173,114.722217,88.424178,69.941413
4127.654193,0.384046,4127.654193,0,0,0,0,0.062659,0.118374,0,0.203013,0,0,0,0,0,0,0,673.448387,1272.261853,0,2181.943952,0,85.055513,71,95,0.009683,36.799779,1.63778,33.133825,33.133825,0,0,0,1180.958388,-1.507068,0,0,69.941413,125.42183,0,0,0,0,102.089313,76.475,61.732593,52.61,59.966947,0.00867,257.841022,290.966636,57.479978,3.116667,210,0.976067,0.071225,50.253433,115.752419,83.730591,69.941413
5476.010266,0.393517,4229.441004,0,0,0,0,0.062636,0.132379,0,0.198502,1143.641525,1246.569262,1143.641525,0,0,0,0,673.199492,1422.785203,0,2133.456309,1246.569262,85.728198,71,95,0.009678,35.999904,2.294644,48.863045,48.863045,0,0,0,1281.214144,-36.35864,0.543258,0.208175,69.941413,125.409913,0,0,0,250.789686,102.089313,76.58,61.842861,52.79,59.966947,0.008719,249.969224,265.778051,56.053545,4.366667,210,0.976067,0.071205,50.340948,115.831665,100.348241,69.941413
5337.309764,0.384881,4136.627755,0,0,0,0,0.062953,0.114404,0,0.207524,1101.543128,1200.682009,1101.543128,0,0,0,0,676.606963,1229.589196,0,2230.431596,1200.682009,82.459956,71,72,0.009577,39.588168,2.855167,63.45565,63.45565,0,372.420481,0,1227.479853,-1839.819723,0.865451,0.316209,69.941413,125.02677,0,0,0,394.377222,89.334977,74.18,60.816826,52.4,59.966947,0.008599,235.202998,222.780085,52.698785,5.433333,210,0.976067,0.071539,47.928961,113.6656,110.567799,69.941413
