MF PT 1 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 1 Elec IAQ Range + EE - Source Energy|Heating (G),MF PT 1 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 1 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 1 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 1 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 1 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 1 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 1 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 1 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 1 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 1 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 1 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 1 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 1 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 1 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 1 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 1 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 1 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 1 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 1 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 1 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 1 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 1 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 1 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 1 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 1 Elec IAQ Range + EE - Weather|Mains Water Temperature
10494.34128,0.440276,4731.995324,0,0.001145,0.079677,0.112897,0,0.246558,5286.555927,5762.345961,2833.354052,2453.201875,0,12.304007,856.347188,1213.38901,0,2649.955119,3088.355917,2673.990043,71.027586,71,95,0.007459,45.140027,0.858302,33.485542,33.485542,0,0,35.272788,762.135289,-337.360506,3.23357,1.053461,64.318943,124.652802,1700.012431,0,0,1631.609566,182.930503,35.272788,121.576476,48.515,41.492261,32.915,59.231708,0.00407,237.870957,165.461863,39.042007,1.633333,10,0.97508,0.075619,19.155347,89.997374,109.924791,64.318943
4923.524582,0.427514,4594.831544,0,0.000157,0.07749,0.103309,0,0.246558,301.553245,328.693037,301.553245,0,0,1.688433,832.842179,1110.345814,0,2649.955119,328.693037,0,71.195262,71,95,0.007406,44.569581,1.055361,31.790548,31.790548,0,0,3.753914,1199.528315,-348.657802,0,0,64.318943,125.08055,180.931947,0,0,0,165.915617,3.753914,96.319235,52.16,43.448894,33.275,59.231708,0.004136,248.384298,203.725764,45.381711,2.008333,10,0.97508,0.075073,25.72905,95.095552,117.068717,64.318943
5946.934626,0.441381,4743.876424,0,0,0.07446,0.11463,0,0.252292,1103.723122,1203.058203,0,1103.723122,0,0,800.276626,1232.017815,0,2711.581982,0,1203.058203,72.891887,71,95,0.007359,41.827551,1.037845,30.453404,30.453404,0,0,0,1599.633981,-290.804895,0,0,64.318943,125.08055,0,0,0,0,131.885846,0,71.059705,55.01,45.040309,33.8,59.231708,0.004234,259.927841,226.444914,46.332666,1.975,311.666667,0.97508,0.074645,30.713043,99.005036,115.896766,64.318943
7632.999475,0.457027,4912.039669,0,0,0.072273,0.126729,0,0.258026,2496.2934,2720.959806,0,2496.2934,0,0,776.771617,1362.059207,0,2773.208845,0,2720.959806,75.037905,71,95,0.00733,38.768071,0.705034,28.428793,28.428793,0,0,0,1864.554932,-184.041681,3.658179,1.198576,64.318943,125.022223,0,0,0,1848.442319,114.870961,0,71.059705,56.6,45.818399,34.115,59.231708,0.004247,264.022233,228.301842,45.064725,1.341667,270,0.97508,0.074414,32.275668,100.272976,106.266879,64.318943
8769.094726,0.440818,4737.823974,0,0,0.071629,0.111163,0,0.258026,3698.413534,4031.270752,0,3698.413534,0,0,769.854924,1194.760205,0,2773.208845,0,4031.270752,76.465909,71,95,0.007298,36.803797,1.15608,34.119486,34.119486,0,0,0,1754.79967,-271.493773,4.112138,1.361242,64.318943,125.0798,0,0,0,2083.125061,102.089313,0,71.059705,56.78,45.909648,34.235,59.231708,0.00425,202.659187,188.657109,58.721503,2.2,270,0.97508,0.074387,33.599487,101.356009,95.317739,64.318943
4848.579781,0.451123,4848.579781,0,0,0.072102,0.126729,0,0.252292,0,0,0,0,0,0,774.938592,1362.059207,0,2711.581982,0,0,76.754542,71,95,0.007241,36.168308,1.742878,43.21437,43.21437,0,0,0,1540.087436,-462.013087,0,0,64.318943,124.986405,0,0,0,0,102.089313,0,71.059705,55.64,45.21041,33.74,59.231708,0.004173,169.851222,146.289782,55.076174,3.316667,205.833333,0.97508,0.074561,33.18037,101.012608,95.287439,64.318943
7421.462441,0.446548,4799.404967,0,0,0.075552,0.107236,0,0.26376,2405.557315,2622.057474,0,2405.557315,0,0,812.016249,1152.553009,0,2834.835709,0,2622.057474,74.88897,71,72,0.007107,37.782285,1.786669,44.056318,44.056318,0,53.699071,0,1168.870865,-1246.707143,2.005104,0.660663,64.318943,125.010656,0,0,0,1014.569627,89.334977,0,71.059705,53.99,44.202863,32.915,59.231708,0.004072,128.880888,93.725169,43.453384,3.4,160,0.97508,0.074813,31.397513,99.55976,81.749827,64.318943
5805.393275,0.540147,5805.393275,0,0,0.086469,0.178451,0,0.275227,0,0,0,0,0,0,929.351237,1917.952603,0,2958.089435,0,0,73.975783,71,72,0.006935,38.020606,2.001245,48.532997,48.532997,0,42.950274,0,726.090804,-1006.925911,0,0,64.318943,125.066852,0,0,0,0,119.104199,0,71.059705,52.4,43.513111,33.275,59.231708,0.00411,89.15208,42.896405,24.090873,3.808333,165.833333,0.97508,0.075041,29.894038,98.34465,57.530464,64.318943
8710.849977,0.698557,7507.952,0,0,0.110481,0.264913,0.025,0.298163,1103.576126,1202.897977,0,1103.576126,0,0,1187.428718,2847.231393,268.695,3204.596888,0,1202.897977,72.278497,71,95,0.006769,39.304714,2.338435,114.501163,14.501164,99.999999,0,0,177.399776,-1224.337794,0.493386,0.166607,64.318943,125.194359,0,0,0,251.188033,157.394519,0,71.059705,50.75,42.041557,31.49,59.231708,0.003815,27.366387,6.157101,4.649116,4.45,117.5,0.97508,0.075319,26.827599,95.91443,12.796778,64.318943
13206.86763,0.671869,7221.112421,0,0,0.142563,0.220409,0.005,0.303897,5491.518539,5985.755207,0,5491.518539,0,0,1532.236892,2368.912778,53.739,3266.223751,0,5985.755207,72.727955,71,95,0.006682,38.223681,1.948695,48.355164,48.355164,0,0,0,0,-161.747518,7.452834,2.443562,64.318943,124.828015,0,0,0,3766.489186,187.191052,0,71.059705,49.79,40.647418,29,59.231708,0.003413,0,0,0,3.708333,141.666667,0.97508,0.075509,21.608632,91.872869,0,64.318943
6496.935536,0.586365,6302.135786,0,0.000029,0.162085,0.137556,0,0.286695,178.715367,194.79975,178.715367,0,0,0.312447,1742.0588,1478.421378,0,3081.343161,194.79975,0,71.358952,71,95,0.006649,39.837871,1.423205,39.367842,39.367842,0,0,2.22465,0,-244.289203,0.057364,0.018834,64.318943,124.985336,107.22922,0,0,29.000284,178.669954,2.22465,87.900301,48.695,39.747421,28.085,59.231708,0.003269,0,0,0,2.708333,334.166667,0.97508,0.075689,18.205049,89.284157,0,64.318943
8951.08473,0.523334,5624.68797,0,0.000531,0.152227,0.101082,0,0.269494,3051.740147,3326.39676,1947.873316,1103.86683,0,5.710773,1636.107446,1086.407179,0,2896.462572,2123.181915,1203.214845,71.021746,71,95,0.006615,40.092005,1.25242,37.627418,37.627418,0,0,24.231108,0,-249.196638,0,0,64.318943,124.972393,1168.72399,0,0,0,161.655068,24.231108,121.619616,47.495,39.113743,27.965,59.231708,0.003266,0,0,0,2.383333,330,0.97508,0.075868,17.000361,88.386032,0,64.318943
8647.514923,0.466694,5015.932937,0,0.001035,0.121799,0.085834,0,0.258026,3331.726592,3631.581986,3331.726592,0,0,11.121849,1309.074261,922.527982,0,2773.208845,3631.581986,0,71.035208,71,95,0.006583,39.879099,1.147322,37.09707,37.09707,0,0,41.425525,0,-208.211278,0.009712,0.003182,64.318943,124.96271,1999.035955,0,0,4.90726,131.885846,41.425525,121.65486,46.7,38.791303,28.25,59.231708,0.003308,0,0,0,2.183333,330,0.97508,0.075983,16.394167,87.93697,0,64.318943
11906.82539,0.40885,4394.23578,0,0.001468,0.107121,0.070905,0,0.229356,6892.284048,7512.589612,4637.474079,2254.809969,0,15.778,1151.31466,762.06859,0,2465.074529,5054.846746,2457.742866,71.04724,71,95,0.006552,39.67769,1.042224,36.75603,36.75603,0,0,57.656086,0,-187.34822,1.248335,0.405755,64.318943,124.920649,2782.484447,0,0,629.533445,114.870961,57.656086,121.65977,45.875,38.42842,28.505,59.231708,0.003339,0,0,0,1.983333,330,0.97508,0.076103,15.713006,87.435077,0,64.318943
13460.50057,0.309993,3331.741715,0,0.001744,0.04129,0.060539,0,0.206421,9292.439316,10128.75885,5469.611675,3822.827641,0,18.747272,443.771363,650.656004,0,2218.567076,5961.876726,4166.882128,71.054696,71,95,0.006531,39.541762,0.937125,36.548546,36.548546,0,0,67.998965,0,-126.178121,4.878339,1.596166,64.318943,124.920762,3281.767005,0,0,2464.144996,63.798993,67.998965,121.6621,45.08,38.075868,28.685,59.231708,0.003369,0,0,0,1.783333,330,0.97508,0.076219,14.848923,86.801106,0,64.318943
10265.0403,0.277128,2978.511244,0,0.002158,0.020502,0.053781,0,0.200687,6684.88904,7286.529053,6684.88904,0,0,23.188802,220.351421,578.030808,0,2156.940213,7286.529053,0,71.065881,71,95,0.006504,39.365176,0.832027,36.435945,36.435945,0,0,83.104852,0,-198.329683,0,0,64.318943,124.903099,4010.933424,0,0,0,17.014886,83.104852,121.664153,44.36,37.772777,28.865,59.231708,0.003404,0,0,0,1.583333,330,0.97508,0.076324,14.234432,86.352044,0,64.364089
11915.5221,0.256585,2757.72128,0,0.00238,0.012301,0.052684,0,0.189219,8401.652132,9157.800824,7297.838005,1103.814127,0,25.582328,132.210853,566.241613,0,2033.686487,7954.643426,1203.157398,71.071404,71,95,0.006474,39.18091,0.696275,36.409274,36.409274,0,0,90.721003,0,-191.208742,0,0,64.318943,124.903099,4378.702803,0,0,0,8.521098,90.721003,121.667358,43.535,37.366494,29.045,59.231708,0.00342,0,0,0,1.325,330,0.97508,0.076447,13.54388,85.850151,0,64.364089
11169.39914,0.241592,2596.580624,0,0.002564,0.008201,0.047342,0,0.183485,7864.971111,8572.818511,7864.971111,0,0,27.555015,88.140568,508.825417,0,1972.059623,8572.818511,0,71.076422,71,95,0.006445,39.00079,0.569282,36.57902,36.57902,0,0,97.767158,0,-188.73965,0.150225,0.049063,64.322579,124.903794,4718.982667,0,0,75.772623,2.130275,97.767158,121.67073,42.74,36.972401,29.225,59.231708,0.003435,0,0,0,1.083333,125,0.97508,0.076566,12.924283,85.401089,0,64.364089
12832.53532,0.234931,2524.987743,0,0.002733,0.008201,0.046245,0,0.177751,9456.465668,10307.54758,8352.652169,1103.813499,0,29.378192,88.140568,497.036222,0,1910.43276,9104.390864,1203.156714,71.080822,71,95,0.006417,38.825129,0.464184,36.983772,36.983772,0,0,103.825263,0,-185.638863,0,0,64.333189,124.905822,5011.591302,0,0,0,2.130275,103.825263,121.674301,41.915,36.620487,29.51,59.231708,0.003476,0,0,0,0.883333,30,0.97508,0.076687,12.22795,84.899195,0,64.364089
12188.40915,0.244821,2631.289429,0,0.002872,0.009071,0.049394,0,0.183485,8767.999745,9557.119722,8767.999745,0,0,30.867315,97.488463,530.874027,0,1972.059623,9557.119722,0,71.084524,71,95,0.006389,38.655254,0.359085,37.453864,37.453864,0,0,108.983946,0,-177.844615,0,0,64.333189,124.905822,5260.799847,0,0,0,8.521098,108.983946,121.678029,41.12,36.255613,29.765,59.231708,0.003505,0,0,0,0.683333,30,0.97508,0.076805,11.603146,84.450133,0,64.364089
13966.69226,0.272022,2923.633488,0,0.002965,0.024783,0.055054,0,0.189219,10131.24658,11043.05877,9019.834528,1111.412046,0,31.870349,266.366624,591.710028,0,2033.686487,9831.619636,1211.439131,71.086773,71,95,0.006363,38.494176,0.253987,38.021021,38.021021,0,0,112.110103,0,-168.642019,0.089258,0.029143,64.335806,124.901339,5411.900717,0,0,45.017765,59.565755,112.110103,121.681821,40.295,35.870013,29.945,59.231708,0.003534,0,0,0,0.483333,30,0.97508,0.076928,10.900917,83.94824,0,64.364089
15261.54565,0.363265,3904.304826,0,0.003368,0.058184,0.077059,0.0125,0.212154,10419.48699,11357.24082,10419.48699,0,0,36.193661,625.355305,828.214421,134.3475,2280.193939,11357.24082,0,71.0988,71,95,0.006314,38.186779,0.148889,63.181484,13.181485,50,0,129.500778,43.653208,-472.96184,0,0,64.339422,124.895142,6251.692196,0,0,0,204.205938,129.500778,121.686622,39.5,35.54998,30.125,59.231708,0.003583,80.567065,6.38456,2.694374,0.283333,30,0.97508,0.077045,10.009952,83.31427,26.448102,64.364089
15885.75785,0.423123,4547.643897,0,0.002859,0.073631,0.103309,0.0025,0.240824,10401.93941,11338.11395,8043.125052,2358.814354,0,30.72931,791.371017,1110.345814,26.8695,2588.328256,8767.006307,2571.107646,71.078356,71,95,0.006269,37.940192,0.258366,38.071563,38.071563,0,0,99.957803,176.766202,-118.034385,1.578528,0.512817,64.34252,124.883577,4825.875031,0,0,795.162273,216.960274,99.957803,121.693784,40.25,35.848774,29.885,59.231708,0.003535,182.583459,53.053632,16.24549,0.491667,30,0.97508,0.076935,10.676806,83.789747,67.327429,64.364089
12190.2785,0.436494,4691.352137,0,0.002,0.07787,0.110066,0,0.246558,6879.748957,7498.926363,5723.856556,1155.892401,0,21.494518,836.931491,1182.97101,0,2649.955119,6239.003646,1259.922717,71.057953,71,95,0.006241,37.803139,0.919609,36.980809,36.980809,0,0,71.132038,394.114125,-279.814056,1.555408,0.512493,64.363976,124.89045,3434.313933,0,0,786.24907,208.439175,71.132038,121.6965,44.99,38.007187,28.61,59.231708,0.003363,243.233289,118.078743,24.80409,1.75,30,0.97508,0.076234,14.965489,86.906768,97.207562,64.364089
7637.097876,0.440203,4731.216164,0,0.001072,0.079677,0.112897,0,0.246558,2665.946525,2905.881713,2665.946525,0,0,11.524847,856.347188,1213.38901,0,2649.955119,2905.881713,0,71.027869,71,95,0.006192,37.545231,1.037845,32.861876,32.861876,0,0,33.128935,775.940056,-341.889598,0.007962,0.002587,64.36408,124.825754,1599.567915,0,0,4.010792,182.930503,33.128935,121.699484,50.675,40.187985,26.285,59.231708,0.003016,279.528091,178.047045,29.400375,1.975,59.166667,0.97508,0.075426,19.709012,90.42002,117.174376,64.364089
17487.32604,0.427456,4594.210518,0,0.000099,0.07749,0.103309,0,0.246558,11828.54635,12893.11552,84.181013,11744.36534,0,1.067406,832.842179,1110.345814,0,2649.955119,91.757304,12801.35822,73.01927,71,95,0.00622,35.285959,0.350327,27.172446,27.172446,0,0,1.046051,1255.818616,769.713533,16.275283,5.355675,64.364088,125.437547,50.508608,0,0,8224.433924,165.915617,1.046051,79.504977,54.275,41.011601,22.85,59.231708,0.00257,298.811356,221.832923,31.328701,0.666667,80,0.97508,0.074951,22.253564,92.348347,124.225075,64.364089
6032.334842,0.441381,4743.876424,0,0,0.07446,0.11463,0,0.252292,1182.071943,1288.458418,0,1182.071943,0,0,800.276626,1232.017815,0,2711.581982,0,1288.458418,74.428316,71,95,0.006231,33.694138,0,26.395637,26.395637,0,0,0,1691.081419,-299.368706,1.832092,0.600388,64.364089,125.228246,0,0,0,924.867349,131.885846,0,71.065701,56.345,41.524794,20.675,59.231708,0.002334,307.502033,245.005492,31.962672,0,80,0.97508,0.074679,23.661291,93.43138,121.506791,64.364089
6113.884639,0.457027,4912.039669,0,0,0.072273,0.126729,0,0.258026,1102.610064,1201.84497,0,1102.610064,0,0,776.771617,1362.059207,0,2773.208845,0,1201.84497,76.354383,71,95,0.006179,31.337185,0.367844,28.223424,28.223424,0,0,0,1980.039178,-344.515307,0,0,64.364089,125.102937,0,0,0,0,114.870961,0,71.065701,56.705,41.72131,20.825,59.231708,0.00234,307.713356,245.413407,31.962672,0.7,150,0.97508,0.074626,23.935376,93.642703,110.345832,64.364089
4737.823974,0.440818,4737.823974,0,0,0.071629,0.111163,0,0.258026,0,0,0,0,0,0,769.854924,1194.760205,0,2773.208845,0,0,77.942787,71,95,0.00612,29.447995,0.998433,32.74697,32.74697,0,0,0,2087.565109,-430.707894,0,0,64.364089,125.102937,0,0,0,0,102.089313,0,71.065701,57.215,42.03774,20.885,59.231708,0.002367,299.181172,222.947851,31.460778,1.9,200,0.97508,0.074549,24.479129,94.06535,106.328516,64.364089
6049.971099,0.451123,4848.579781,0,0,0.072102,0.126729,0,0.252292,1102.19387,1201.391318,0,1102.19387,0,0,774.938592,1362.059207,0,2711.581982,0,1201.391318,78.52607,71,95,0.006045,28.533285,1.720983,42.371895,42.371895,0,0,0,2001.934617,-558.999375,0.014968,0.004961,64.364089,125.106681,0,0,0,7.577262,102.089313,0,71.065701,58.475,42.813556,21.185,59.231708,0.002433,280.188477,179.668423,29.558867,3.275,200,0.97508,0.07436,25.698168,95.016305,117.094677,64.364089
6000.874448,0.446548,4799.404967,0,0,0.075552,0.107236,0,0.26376,1102.265578,1201.46948,0,1102.265578,0,0,812.016249,1152.553009,0,2834.835709,0,1201.46948,78.303289,71,72,0.005938,28.239495,2.662487,62.838597,62.838597,0,0,0,1673.149724,-853.069242,0.884129,0.283462,64.364089,124.805554,0,0,0,443.936328,89.334977,0,71.065701,58.37,43.013754,22.4,59.231708,0.002547,244.712553,120.181965,25.068244,5.066667,194.166667,0.97508,0.074361,25.968804,95.227629,112.244648,64.364089
29309.37635,0.540147,5805.393275,0,0,0.086469,0.178451,0,0.275227,21563.28722,23503.98307,0,21563.28722,0,0,929.351237,1917.952603,0,2958.089435,0,23503.98307,81.879041,71,72,0.005815,25.002867,2.671245,65.114405,65.114405,0,0,0,1108.191862,-746.002719,59.264514,1.902318,64.364089,104.920452,0,0,0,16854.73144,119.104199,0,71.065701,56.975,42.490933,23.21,59.231708,0.002623,180.047578,54.647105,16.747383,5.083333,190,0.97508,0.074553,24.851721,94.35592,86.190372,64.364089
8709.838488,0.698557,7507.952,0,0,0.110481,0.264913,0.025,0.298163,1102.648154,1201.886488,0,1102.648154,0,0,1187.428718,2847.231393,268.695,3204.596888,0,1201.886488,76.945243,71,95,0.005679,28.264576,1.935558,110.972701,10.972702,99.999999,0,0,274.838423,-1239.130862,0.105613,0.028026,64.364089,121.610855,0,0,0,50.811792,157.394519,0,71.065701,54.725,41.311505,23.15,59.231708,0.002602,55.657313,6.580168,3.513252,3.683333,213.333333,0.97508,0.074882,22.732774,92.718163,19.337815,64.364089
12345.95247,0.671869,7221.112421,0,0,0.142563,0.220409,0.005,0.303897,4701.688119,5124.84005,0,4701.688119,0,0,1532.236892,2368.912778,53.739,3266.223751,0,5124.84005,76.892564,71,95,0.005605,27.947776,1.169217,37.75522,37.75522,0,0,0,0,434.041476,7.258417,2.3629,64.364089,123.901081,0,0,0,3658.177738,187.191052,0,71.065701,52.34,40.317899,23.735,59.231708,0.0027,0,0,0,2.225,230,0.97508,0.075219,20.729957,91.186068,0,64.364089
7504.160577,0.586336,6301.823339,0,0,0.162085,0.137556,0,0.286695,1103.061686,1202.337238,0,1103.061686,0,0,1742.0588,1478.421378,0,3081.343161,0,1202.337238,74.909536,71,95,0.005625,29.961902,0.350327,33.263107,33.263107,0,0,0,0,-55.210594,0,0,64.364089,125.239714,0,0,0,0,178.669954,0,71.065701,50.495,39.547299,24.365,59.231708,0.002781,0,0,0,0.666667,230,0.97508,0.075481,19.051129,89.918127,0,64.364089
5618.977196,0.522803,5618.977196,0,0,0.152227,0.101082,0,0.269494,0,0,0,0,0,0,1636.107446,1086.407179,0,2896.462572,0,0,72.375713,71,95,0.005616,32.573946,0.061307,31.4661,31.4661,0,0,0,0,-58.888051,0,0,64.364089,125.239714,0,0,0,0,161.655068,0,71.065701,49.505,39.151392,24.965,59.231708,0.002833,0,0,0,0.116667,230,0.97508,0.075621,18.101032,89.204911,0,64.364089
6746.679373,0.465767,5005.968806,0,0.000108,0.121799,0.085834,0,0.258026,1596.982171,1740.710566,493.152646,1103.829525,0,1.157718,1309.074261,922.527982,0,2773.208845,537.536384,1203.174182,71.073323,71,95,0.005611,34.003706,0.166405,30.607585,30.607585,0,0,6.127242,0,-8.459603,0,0,64.364089,125.239714,295.891588,0,0,0,131.885846,6.127242,104.827244,48.86,39.107076,25.865,59.231708,0.002959,0,0,0,0.316667,230,0.97508,0.075702,17.67603,88.887925,0,64.364089
6911.120095,0.408044,4385.576132,0,0.000662,0.107121,0.070905,0,0.229356,2317.01281,2525.543963,2317.01281,0,0,7.118352,1151.31466,762.06859,0,2465.074529,2525.543963,0,71.02693,71,95,0.005612,34.063886,0.271504,31.117112,31.117112,0,0,28.773639,0,-13.957751,0,0,64.364089,125.239714,1390.207686,0,0,0,114.870961,28.773639,121.739737,48.245,39.040578,26.66,59.231708,0.003068,0,0,0,0.516667,230,0.97508,0.07578,18.733141,89.680388,0,64.364089
8576.879784,0.309409,3325.464523,0,0.00116,0.04129,0.060539,0,0.206421,4817.812166,5251.41526,3713.993072,1103.819094,0,12.470081,443.771363,650.656004,0,2218.567076,4048.252449,1203.162812,71.04125,71,95,0.005611,34.037619,0.345948,31.810983,31.810983,0,0,46.112509,0,-14.296622,0,0,64.364089,125.239714,2228.395843,0,0,0,63.798993,46.112509,121.753952,47.6,38.96098,27.485,59.231708,0.003178,0,0,0,0.658333,230,0.97508,0.075863,19.369277,90.155866,0,64.364089
27778.15914,0.275945,2965.79786,0,0.000975,0.020502,0.053781,0,0.200687,22763.6342,24812.36128,3031.795565,19731.83864,0,10.475418,220.351421,578.030808,0,2156.940213,3304.657166,21507.70412,71.912439,71,95,0.005709,33.646839,0.429151,33.283173,33.283173,0,0,37.644163,0,1997.40748,33.627302,5.841222,64.403257,118.192638,1926.713545,0,0,14991.0356,17.014886,37.644163,101.476017,46.985,38.958059,28.385,59.231708,0.003314,0,0,0,0.816667,230,0.97508,0.075939,18.947648,89.838881,0,64.411301
8520.502341,0.255894,2750.292695,0,0.001689,0.012301,0.052684,0,0.189219,5293.770317,5770.209646,5293.770317,0,0,18.153743,132.210853,566.241613,0,2033.686487,5770.209646,0,71.056106,71,95,0.005718,34.664466,0.534249,33.384323,33.384323,0,0,65.736445,0,-15.57956,0,0,64.411301,116.150101,3176.26219,0,0,0,8.521098,65.736445,121.743306,46.34,38.910444,29.285,59.231708,0.003438,0,0,0,1.016667,154.166667,0.97508,0.076021,19.508495,90.261528,0,64.411301
10661.19985,0.241056,2590.823065,0,0.002028,0.008201,0.047342,0,0.183485,7404.015403,8070.37679,6300.168935,1103.846468,0,21.797456,88.140568,508.825417,0,1972.059623,6867.184139,1203.19265,71.065357,71,95,0.005716,34.641141,0.639347,34.396357,34.396357,0,0,78.23305,0,-7.156322,0,0,64.411301,116.150101,3780.101361,0,0,0,2.130275,78.23305,121.743585,45.62,38.871099,30.08,59.231708,0.003583,0,0,0,1.216667,100,0.97508,0.076111,19.789796,90.472851,0,64.411301
9923.593249,0.234418,2519.475171,0,0.002221,0.008201,0.046245,0,0.177751,6792.768879,7404.118078,6792.768879,0,0,23.865621,88.140568,497.036222,0,1910.43276,7404.118078,0,71.069916,71,95,0.005716,34.63285,0.713792,35.253484,35.253484,0,0,84.34981,0,7.282712,0,0,64.411301,116.150101,4075.661327,0,0,0,2.130275,84.34981,121.743847,45.005,38.872825,30.905,59.231708,0.003721,0,0,0,1.358333,100,0.97508,0.076187,19.369277,90.155866,0,64.411301
11818.25898,0.24434,2626.113115,0,0.00239,0.009071,0.049394,0,0.183485,8433.161343,9192.145864,7329.320424,1103.840919,0,25.691001,97.488463,530.874027,0,1972.059623,7988.959262,1203.186602,71.074708,71,95,0.005717,34.638675,0.796995,36.235747,36.235747,0,0,91.01264,0,26.065034,0,0,64.411301,116.150101,4397.592254,0,0,0,8.521098,91.01264,121.744105,44.36,38.851919,31.805,59.231708,0.003857,0,0,0,1.516667,100,0.97508,0.076268,19.684367,90.393605,0,64.411301
12387.25921,0.271542,2918.48255,0,0.002486,0.024783,0.055054,0,0.189219,8686.951066,9468.776662,7527.314299,1159.636767,0,26.719411,266.366624,591.710028,0,2033.686487,8204.772586,1264.004076,71.076393,71,95,0.005722,34.665237,0.902093,37.394502,37.394502,0,0,93.4718,0,52.209607,0.631549,0.140982,64.411301,116.821221,4516.388579,0,0,293.424636,59.565755,93.4718,121.744297,43.745,38.812897,32.6,59.231708,0.003978,0,0,0,1.716667,100,0.97508,0.076347,19.789796,90.472851,0,64.411301
