MF PT 3 Elec IAQ Range + EE - Source Energy|Total (*),MF PT 3 Elec IAQ Range + EE - Site Energy|Total (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Total (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Cooling (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Heating Fan/Pump (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Lights (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Lg. Appl. (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Vent Fan (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Misc. (E),MF PT 3 Elec IAQ Range + EE - Site Energy|Total (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Total (G),MF PT 3 Elec IAQ Range + EE - Site Energy|Heating (G),MF PT 3 Elec IAQ Range + EE - Site Energy|Hot Water (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Cooling (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Heating Fan/Pump (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Lights (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Lg. Appl. (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Vent Fan (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Misc. (E),MF PT 3 Elec IAQ Range + EE - Source Energy|Heating (G),MF PT 3 Elec IAQ Range + EE - Source Energy|Hot Water (G),MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Temperature,MF PT 3 Elec IAQ Range + EE - Living Space|Heating Setpoint,MF PT 3 Elec IAQ Range + EE - Living Space|Cooling Setpoint,MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Humidity,MF PT 3 Elec IAQ Range + EE - Living Space|Indoor Relative Humidity,MF PT 3 Elec IAQ Range + EE - Living Space|Wind Speed (at Building),MF PT 3 Elec IAQ Range + EE - Living Space|Infiltration + Mech. Vent.,MF PT 3 Elec IAQ Range + EE - Living Space|Infiltration,MF PT 3 Elec IAQ Range + EE - Living Space|Mech. Vent. (rated),MF PT 3 Elec IAQ Range + EE - Living Space|Natural Ventilation,MF PT 3 Elec IAQ Range + EE - Living Space|System Flow Rate to Zone,MF PT 3 Elec IAQ Range + EE - Living Space|Zone Glazing Transmitted Solar,MF PT 3 Elec IAQ Range + EE - Living Space|Latent Gains/Losses,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Hot Water Use Flow Rate,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Cold Water Use Flow Rate,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Water Heater Inlet Temperature,MF PT 3 Elec IAQ Range + EE - Domestic Water System|Delivered Hot Water Temperature,MF PT 3 Elec IAQ Range + EE - Delivered Energy|Heating Delivered (main),MF PT 3 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (sensible),MF PT 3 Elec IAQ Range + EE - Delivered Energy|Cooling Delivered (latent),MF PT 3 Elec IAQ Range + EE - Delivered Energy|DHW Delivered Energy,MF PT 3 Elec IAQ Range + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 3 Elec IAQ Range + EE - HVAC System|Total Supply Air Flow Rate,MF PT 3 Elec IAQ Range + EE - HVAC System|Supply Air Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Drybulb,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Wetbulb,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Dew Point,MF PT 3 Elec IAQ Range + EE - Weather|Ground Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Humidity Ratio,MF PT 3 Elec IAQ Range + EE - Weather|Direct Normal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Total Horizontal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Diffuse Horizontal Solar,MF PT 3 Elec IAQ Range + EE - Weather|Wind Speed (at Weather Station),MF PT 3 Elec IAQ Range + EE - Weather|Wind Direction,MF PT 3 Elec IAQ Range + EE - Weather|Atmospheric Pressure,MF PT 3 Elec IAQ Range + EE - Weather|Outdoor Air Density,MF PT 3 Elec IAQ Range + EE - Weather|Sky Temperature,MF PT 3 Elec IAQ Range + EE - Weather|Sky Radiation Losses,MF PT 3 Elec IAQ Range + EE - Weather|Total Vertical Solar,MF PT 3 Elec IAQ Range + EE - Weather|Mains Water Temperature
9676.156592,0.520782,5597.261153,0,0,0.07372,0.126839,0,0.320223,3742.105907,4078.895439,0,3742.105907,0,0,792.324799,1363.245186,0,3441.691168,0,4078.895439,73.982781,64,95,0.009573,52.25636,1.913663,45.4869,45.4869,0,0,0,2429.26381,-167.234568,4.095232,1.329252,64.170806,124.945666,0,0,0,2071.210396,114.870961,0,70.855266,54.44,51.622886,49.475,61.095585,0.007679,134.031897,140.201257,66.883871,3.641667,79.166667,0.97508,0.074319,34.752461,102.306964,84.509762,64.170806
11542.17188,0.504567,5422.980197,0,0,0.07307,0.111274,0,0.320223,5613.937324,6119.191683,0,5613.937324,0,0,785.342845,1195.946184,0,3441.691168,0,6119.191683,75.279174,64,95,0.009541,49.883909,2.031898,46.774815,46.774815,0,0,0,3049.012294,-249.645717,8.223693,2.68807,64.170806,125.206195,0,0,0,4166.39743,102.089313,0,70.855266,57.35,51.768537,47.315,61.095585,0.007097,200.625199,144.069278,45.698696,3.866667,67.5,0.97508,0.073969,36.997249,104.18246,90.766301,64.170806
5523.288423,0.513899,5523.288423,0,0,0.073953,0.126839,0,0.313107,0,0,0,0,0,0,794.834095,1363.245186,0,3365.209142,0,0,76.716378,64,95,0.009504,47.365958,1.607126,38.640103,38.640103,0,0,0,3089.426445,-360.726414,0.253598,0.082461,64.170806,125.219977,0,0,0,128.316178,102.089313,0,70.855266,59,51.421371,45.2,61.095585,0.006537,221.83679,116.814466,30.668315,3.058333,97.5,0.97508,0.0738,38.039558,105.054169,99.709962,64.170806
6730.434947,0.514407,5528.74523,0,0,0.079724,0.107344,0,0.327339,1102.467631,1201.689718,0,1102.467631,0,0,856.861285,1153.710751,0,3518.173194,0,1201.689718,77.406731,64,72,0.009448,46.021016,1.366276,35.766696,35.766696,0,0,0,2356.4239,-396.928261,0.001288,0.00041,64.170806,124.59682,0,0,0,0.648192,89.334977,0,70.855266,58.265,50.412774,43.76,61.095585,0.00617,177.643774,65.425481,21.185176,2.6,110,0.97508,0.073947,37.002296,104.18246,85.351255,64.170806
6624.131304,0.616324,6624.131304,0,0,0.096187,0.178566,0,0.341571,0,0,0,0,0,0,1033.799,1919.195057,0,3671.137246,0,0,76.98949,64,72,0.00939,46.381506,1.304969,36.913445,36.913445,0,0,0,930.378948,-335.263535,0,0,64.170806,124.59924,0,0,0,0,119.104199,0,70.855266,55.43,48.992345,43.265,61.095585,0.006078,71.638649,15.629154,8.849169,2.483333,110,0.97508,0.074366,34.361228,101.989979,30.993245,64.170806
9664.749705,0.787343,8462.202195,0,0,0.127268,0.265039,0.025,0.370035,1103.254596,1202.54751,0,1103.254596,0,0,1367.855047,2848.586798,268.695,3977.06535,0,1202.54751,73.356724,64,95,0.009306,51.930204,1.199871,106.317141,6.317141,99.999999,0,0,0,-1127.458592,0,0,64.170806,124.59924,0,0,0,0,157.394519,0,70.855266,51.785,47.797195,44.075,61.095585,0.006299,0,0,0,2.283333,110,0.97508,0.074869,31.099652,99.322021,0,64.170806
8188.791574,0.761904,8188.791574,0,0,0.159212,0.22054,0.005,0.377151,0,0,0,0,0,0,1711.18054,2370.324658,53.739,4053.547376,0,0,72.366761,64,95,0.009241,53.293444,1.125426,35.884587,35.884587,0,0,0,0,-2.665893,0,0,64.170806,124.59924,0,0,0,0,187.191052,0,70.855266,49.31,46.843524,44.495,61.095585,0.006386,0,0,0,2.141667,110,0.97508,0.075223,28.170778,96.971047,0,64.170806
8290.974388,0.659463,7087.772715,0,0,0.165978,0.137682,0,0.355803,1103.854746,1203.201673,0,1103.854746,0,0,1783.894634,1479.776783,0,3824.101298,0,1203.201673,70.522294,64,95,0.009232,56.683822,1.042224,35.019936,35.019936,0,0,0,0,-100.643561,0.003863,0.00123,64.170806,124.591507,0,0,0,1.944577,178.669954,0,70.855266,47.825,45.836116,43.895,61.095585,0.006233,0,0,0,1.983333,110,0.97508,0.075461,26.304262,95.491783,0,64.170806
7419.4976,0.576736,6198.639656,0,0,0.141075,0.101205,0,0.334455,1120.05316,1220.857944,0,1120.05316,0,0,1516.25009,1087.734346,0,3594.65522,0,1220.857944,68.640314,64,95,0.009214,60.329566,0.937125,33.142568,33.142568,0,0,0,0,-123.785706,0.513825,0.159991,64.170806,124.447896,0,0,0,257.280548,161.655068,0,70.855266,47.09,45.192426,43.415,61.095585,0.00609,0,0,0,1.783333,110,0.97508,0.075588,25.56416,94.910644,0,64.170806
33789.05666,0.513012,5513.747423,0,0,0.106834,0.085955,0,0.320223,25940.65068,28275.30924,0,25940.65068,0,0,1148.229343,923.826911,0,3441.691168,0,28275.30924,70.286295,64,95,0.009201,57.328709,0.862681,33.706271,33.706271,0,0,0,0,-107.842964,56.92469,2.77219,64.170806,113.772827,0,0,0,19696.4465,131.885846,0,70.855266,46.625,44.830759,43.235,61.095585,0.006024,0,0,0,1.641667,110,0.97508,0.075665,24.921023,94.408751,0,64.170806
4810.570901,0.447587,4810.570901,0,0,0.091924,0.07102,0,0.284643,0,0,0,0,0,0,987.978818,763.311044,0,3059.281039,0,0,67.453946,64,95,0.009187,62.677162,0.779478,32.098823,32.098823,0,0,0,0,-130.470503,0,0,64.170806,100.390389,0,0,0,0.00008,114.870961,0,70.855266,46.19,44.472323,42.95,61.095585,0.005953,0,0,0,1.483333,110,0.97508,0.075739,23.62624,93.404964,0,64.170806
5053.407811,0.358114,3848.938043,0,0,0.04129,0.060646,0,0.256178,1105.018136,1204.469768,0,1105.018136,0,0,443.771363,651.813745,0,2753.352935,0,1204.469768,65.334091,64,95,0.009172,67.330887,0.705034,29.731498,29.731498,0,0,0,0,-106.437847,0,0,64.170806,100.390397,0,0,0,0.000104,63.798993,0,70.855266,45.83,44.208925,42.695,61.095585,0.005911,0,0,0,1.341667,110,0.97508,0.075798,22.702899,92.691748,0,64.170806
3476.382641,0.323451,3476.382641,0,0,0.020502,0.053886,0,0.249062,0,0,0,0,0,0,220.351421,579.160312,0,2676.870909,0,0,64.333416,64,95,0.009156,69.600957,0.621831,28.57939,28.57939,0,0,0,0,-94.388549,0,0,64.170806,100.3904,0,0,0,0,17.014886,0,70.855266,45.47,44.003676,42.515,61.095585,0.005896,0,0,0,1.183333,110,0.97508,0.075854,22.289966,92.374762,0,64.135496
5266.974796,0.312567,3359.403647,0,0.012648,0.012301,0.052787,0,0.23483,1750.065274,1907.571149,644.724235,1105.341039,0,135.943059,132.210853,567.342879,0,2523.906857,702.749416,1204.821733,64.109418,64,95,0.009141,70.028684,0.516733,28.234651,28.234651,0,0,8.358907,0,-98.809128,0,0,64.170806,100.3904,386.834541,0,0,0,8.521098,8.358907,144.442096,45.005,43.611623,42.23,61.095585,0.005819,0,0,0,0.983333,110,0.97508,0.075933,20.902641,91.318145,0,64.135496
4517.136766,0.308758,3318.473651,0,0.025401,0.008201,0.047442,0,0.227714,1099.690932,1198.663115,1099.690932,0,0,273.009806,88.140568,509.898446,0,2447.424831,1198.663115,0,64.176206,64,95,0.009123,69.727406,0.442288,28.478325,28.478325,0,0,14.261172,0,-113.744342,0,0,64.170806,100.3904,659.814559,0,0,0,2.130275,14.261172,144.375075,44.57,43.270563,41.975,61.095585,0.00576,0,0,0,0.841667,133.333333,0.97508,0.076005,19.789796,90.472851,0,64.135496
6286.895546,0.312486,3358.533358,0,0.037344,0.008201,0.046343,0,0.220598,2686.570814,2928.362188,1581.231785,1105.339029,0,401.368972,88.140568,498.081013,0,2370.942805,1723.542646,1204.819542,64.249607,64,95,0.009104,69.406987,0.359085,28.700289,28.700289,0,0,20.506734,0,-123.064146,0,0,64.170806,100.3904,948.739071,0,0,0,2.130275,20.506734,144.30759,44.21,42.978108,41.795,61.095585,0.005707,0,0,0,0.683333,150,0.97508,0.076066,19.369277,90.155866,0,64.135496
5555.236801,0.330754,3554.873668,0,0.044434,0.009117,0.049488,0,0.227714,1835.195534,2000.363133,1835.195534,0,0,477.565779,97.992477,531.890581,0,2447.424831,2000.363133,0,64.287204,64,95,0.009084,69.170755,0.253987,28.927351,28.927351,0,0,23.797809,0,-125.603355,0,0,64.170806,100.3904,1101.117321,0,0,0,8.521098,23.797809,144.237707,43.85,42.707353,41.615,61.095585,0.005665,0,0,0,0.483333,150,0.97508,0.076126,17.706661,88.914341,0,64.135496
8552.216039,0.36248,3895.858909,0,0.047484,0.025017,0.055149,0,0.23483,4271.887275,4656.35713,1970.416229,2301.471046,0,510.345609,268.879862,592.726581,0,2523.906857,2147.75369,2508.60344,64.303065,64,95,0.009067,69.000687,0.179543,29.315894,29.315894,0,0,25.547483,0,-107.775921,1.541976,0.291081,64.149108,115.393058,1182.249738,0,0,700.448831,59.565755,25.547483,144.164305,43.385,42.3891,41.33,61.095585,0.005625,0,0,0,0.341667,150,0.97508,0.076201,16.394167,87.93697,0,64.135496
42256.32186,0.423685,4553.682691,0,0.011998,0.058733,0.077159,0.0125,0.263294,34589.57722,37702.63917,290.498322,34299.0789,0,128.957089,631.255693,829.287449,134.3475,2829.834961,316.643171,37385.996,67.091153,64,95,0.009325,64.703376,0.09634,59.496856,9.496857,50,0,3.766077,0,3345.59114,73.535844,6.085082,64.1355,102.911063,480.20717,0,0,26140.55505,204.205938,3.766077,79.756259,42.95,42.019306,41.075,61.095585,0.005556,0,0,0,0.183333,150,0.97508,0.076275,15.96457,87.619985,0,64.135496
7739.168095,0.500761,5382.076356,0,0.021646,0.074326,0.103414,0.0025,0.298875,2162.469485,2357.091738,797.008807,1365.460678,0,232.648642,798.837806,1111.475318,26.8695,3212.245091,868.7396,1488.352139,64.126804,64,95,0.009371,71.722331,0.021895,28.927617,28.927617,0,0,10.333495,308.461251,-123.922795,2.478397,0.563116,64.135496,119.410971,478.205284,0,0,1162.224463,216.960274,10.333495,144.060161,43.64,42.455842,41.315,61.095585,0.005598,132.552633,25.211734,10.328434,0.041667,150,0.97508,0.076166,16.535982,88.042632,52.235927,64.135496
9660.685482,0.49772,5349.399812,0,0.002568,0.078987,0.110174,0,0.305991,3955.307954,4311.285669,0,3955.307954,0,27.603719,848.940226,1184.128751,0,3288.727116,0,4311.285669,64.301111,64,95,0.009351,71.138793,0,25.241697,25.241697,0,0,0,971.260422,-146.679341,4.12311,1.347193,64.135496,125.035126,0,0,0,2090.314408,208.439175,0,70.500795,47.39,44.770951,42.275,61.095585,0.005826,208.787567,78.433339,21.026683,0,150,0.97508,0.075575,20.256532,90.842667,91.417724,64.135496
10271.2085,0.500188,5375.925054,0,0,0.081193,0.113004,0,0.305991,4491.085734,4895.28345,0,4491.085734,0,0,872.651186,1214.546751,0,3288.727116,0,4895.28345,67.195638,64,95,0.009343,64.333016,0.153268,22.553414,22.553414,0,0,0,1766.311414,237.66819,6.322546,2.064281,64.135496,125.1082,0,0,0,3204.77791,182.930503,0,70.500795,52.475,47.569928,43.115,61.095585,0.006031,240.987977,128.02408,29.004143,0.291667,150,0.97508,0.0748,25.377507,94.778567,112.101111,64.135496
6507.355673,0.488391,5249.126835,0,0,0.078986,0.103414,0,0.305991,1154.338383,1258.228838,0,1154.338383,0,0,848.924401,1111.475318,0,3288.727116,0,1258.228838,70.817818,64,95,0.009341,56.802631,0.599935,23.385647,23.385647,0,0,0,2526.521936,-176.469468,1.255726,0.402512,64.135496,124.471406,0,0,0,633.646543,165.915617,0,70.500795,56.6,49.657189,43.55,61.095585,0.006155,260.74672,165.155284,33.124951,1.141667,150,0.97508,0.074188,29.261765,97.842757,121.451501,64.135496
6616.812056,0.503769,5414.408045,0,0,0.075927,0.114735,0,0.313107,1103.122946,1202.404011,0,1103.122946,0,0,816.051584,1233.147319,0,3365.209142,0,1202.404011,74.645917,64,95,0.009314,49.775673,0.472942,23.610575,23.610575,0,0,0,3137.545355,-219.550933,0,0,64.135496,124.446494,0,0,0,0,131.885846,0,70.500795,59.675,50.372551,42.125,61.095585,0.00583,275.750685,185.682702,33.204197,0.9,150,0.97508,0.073787,31.722924,99.823914,121.220671,64.135496
9619.072677,0.520782,5597.261153,0,0,0.07372,0.126839,0,0.320223,3689.735342,4021.811523,0,3689.735342,0,0,792.324799,1363.245186,0,3441.691168,0,4021.811523,78.020649,64,95,0.009292,44.37818,0.57804,26.411329,26.411329,0,0,0,3343.341176,-205.162753,5.364293,1.743876,64.135496,124.93471,0,0,0,2716.176648,114.870961,0,70.500795,60.8,50.310947,41,61.095585,0.005544,252.663598,177.201619,38.645776,1.1,150,0.97508,0.073661,35.655361,103.073012,107.22636,64.135496
6614.992968,0.504567,5422.980197,0,0,0.07307,0.111274,0,0.320223,1093.589698,1192.012771,0,1093.589698,0,0,785.342845,1195.946184,0,3441.691168,0,1192.012771,79.77205,64,95,0.009242,41.66519,0.994054,31.046716,31.046716,0,0,0,3296.037326,-381.095924,0,0,64.135496,124.989297,0,0,0,0,102.089313,0,70.500795,60.8,50.310947,41,61.095585,0.005544,231.636915,152.585667,38.355206,1.891667,150,0.97508,0.073661,37.883154,104.922092,95.432699,64.135496
5532.276218,0.513899,5523.288423,0,0,0.073953,0.126839,0,0.313107,8.245683,8.987795,0,8.245683,0,0,794.834095,1363.245186,0,3365.209142,0,8.987795,80.331563,64,95,0.009182,40.647418,1.103531,32.766328,32.766328,0,0,0,2688.359662,-365.416878,0,0,64.135496,124.989297,0,0,0,0.000027,102.089313,0,70.500795,60.8,50.570988,41.525,61.095585,0.00568,177.379619,107.224287,38.064636,2.1,185,0.97508,0.073645,39.189591,106.03154,88.904847,64.135496
9407.033793,0.514407,5528.74523,0,0,0.079724,0.107344,0,0.327339,3558.062902,3878.288563,0,3558.062902,0,0,856.861285,1153.710751,0,3518.173194,0,3878.288563,80.462276,64,72,0.009135,40.269021,0.950263,31.624949,31.624949,0,0,0,2062.139099,-219.730296,4.959924,1.622093,64.135496,124.994708,0,0,0,2515.123271,89.334977,0,70.500795,60.59,51.221904,43.265,61.095585,0.006071,145.892426,61.330487,25.332398,1.808333,210,0.97508,0.073629,40.12276,106.824003,75.791311,64.135496
7981.904702,0.616324,6624.131304,0,0,0.096187,0.178566,0,0.341571,1245.663668,1357.773398,0,1245.663668,0,0,1033.799,1919.195057,0,3671.137246,0,1357.773398,79.781763,64,72,0.009109,41.060459,0.472942,29.435178,29.435178,0,0,0,982.692328,-137.536312,1.504847,0.494537,64.135496,125.044008,0,0,0,764.005498,119.104199,0,70.500795,59.6,50.962705,43.715,61.095585,0.006157,78.480246,16.398534,9.218985,0.9,105,0.97508,0.073759,39.253761,106.084371,32.773162,64.135496
9664.097211,0.787343,8462.202195,0,0,0.127268,0.265039,0.025,0.370035,1102.655978,1201.895016,0,1102.655978,0,0,1367.855047,2848.586798,268.695,3977.06535,0,1201.895016,76.481393,64,95,0.009044,45.474432,0.57804,103.844455,3.844456,99.999999,0,0,0,-953.909905,0,0,64.135496,125.095194,0,0,0,0.000032,157.394519,0,70.500795,58.79,50.845358,44.075,61.095585,0.006278,0,0,0,1.1,30,0.97508,0.07386,37.535721,104.631522,0,64.135496
8188.791574,0.761904,8188.791574,0,0,0.159212,0.22054,0.005,0.377151,0,0,0,0,0,0,1711.18054,2370.324658,53.739,4053.547376,0,0,75.772796,64,95,0.008997,46.305161,0.840785,29.006964,29.006964,0,0,0,0,136.658345,0,0,64.135496,125.095194,0,0,0,0.000089,187.191052,0,70.500795,57.8,50.679968,44.6,61.095585,0.006415,0,0,0,1.6,41.666667,0.97508,0.073985,32.924529,100.8277,0,64.135496
13805.82973,0.659463,7087.772715,0,0,0.165978,0.137682,0,0.355803,6163.355057,6718.057012,0,6163.355057,0,0,1783.894634,1479.776783,0,3824.101298,0,6718.057012,74.499017,64,95,0.00902,48.435421,0.350327,27.102669,27.102669,0,0,0,0,195.624814,8.658561,2.798028,64.135496,124.866231,0,0,0,4377.796703,178.669954,0,70.500795,56.57,49.963234,44.18,61.095585,0.006319,0,0,0,0.666667,50,0.97508,0.074173,29.499062,98.027665,0,64.135496
15152.12454,0.576736,6198.639656,0,0,0.141075,0.101205,0,0.334455,8214.206317,8953.484886,0,8214.206317,0,0,1516.25009,1087.734346,0,3594.65522,0,8953.484886,72.990616,64,95,0.009038,51.058472,0,25.623878,25.623878,0,0,0,0,199.227748,10.886557,3.567408,64.135496,125.444967,0,0,0,5523.155022,161.655068,0,70.500795,56.015,49.554731,43.985,61.095585,0.006233,0,0,0,0,50,0.97508,0.074263,28.773386,97.446525,0,64.135496
6716.764021,0.513012,5513.747423,0,0,0.106834,0.085955,0,0.320223,1103.684953,1203.016599,0,1103.684953,0,0,1148.229343,923.826911,0,3441.691168,0,1203.016599,71.563484,64,95,0.009053,53.674999,0,24.576893,24.576893,0,0,0,0,75.420897,0.874897,0.286037,64.135496,124.724805,0,0,0,443.61663,131.885846,0,70.500795,55.835,49.506772,44.06,61.095585,0.006249,0,0,0,0,50,0.97508,0.074287,28.607912,97.314448,0,64.135496
4810.570901,0.447587,4810.570901,0,0,0.091924,0.07102,0,0.284643,0,0,0,0,0,0,987.978818,763.311044,0,3059.281039,0,0,69.955298,64,95,0.009062,56.737716,0,23.03439,23.03439,0,0,0,0,69.499258,0,0,64.135496,124.592379,0,0,0,0,114.870961,0,70.500795,55.55,49.443173,44.06,61.095585,0.006281,0,0,0,0,50,0.97508,0.074324,28.375683,97.12954,0,64.135496
5052.645633,0.358114,3848.938043,0,0,0.04129,0.060646,0,0.256178,1104.31889,1203.70759,0,1104.31889,0,0,443.771363,651.813745,0,2753.352935,0,1203.70759,68.774135,64,95,0.009073,59.145084,0,22.00883,22.00883,0,0,0,0,76.748011,0,0,64.135496,124.592379,0,0,0,0,63.798993,0,70.500795,55.295,49.403626,44.165,61.095585,0.006318,0,0,0,0,50,0.97508,0.074356,28.209805,96.997463,0,64.135496
3476.382641,0.323451,3476.382641,0,0,0.020502,0.053886,0,0.249062,0,0,0,0,0,0,220.351421,579.160312,0,2676.870909,0,0,67.769886,64,95,0.009085,61.300696,0,21.091595,21.091595,0,0,0,0,81.237153,0,0,64.135496,124.592379,0,0,0,0,17.014886,0,70.500795,55.115,49.320575,44.24,61.095585,0.006316,0,0,0,0,50,0.97508,0.074383,27.977006,96.812555,0,64.102319
4427.637121,0.299918,3223.460588,0,0,0.012301,0.052787,0,0.23483,1104.749113,1204.176533,0,1104.749113,0,0,132.210853,567.342879,0,2523.906857,0,1204.176533,67.008513,64,95,0.009097,63.015429,0,20.500026,20.500026,0,0,0,0,85.684141,0,0,64.135496,124.592379,0,0,0,0,8.521098,0,70.500795,54.83,49.17338,44.24,61.095585,0.006305,0,0,0,0,20.833333,0.97508,0.074425,27.810721,96.680478,0,64.102319
4399.412934,0.283357,3045.463845,0,0,0.008201,0.047442,0,0.227714,1242.155127,1353.949089,0,1242.155127,0,0,88.140568,509.898446,0,2447.424831,0,1353.949089,66.415102,64,95,0.009113,64.430414,0,20.12754,20.12754,0,0,0,0,110.147056,1.440999,0.463342,64.109911,124.76683,0,0,0,728.213786,2.130275,0,70.500795,54.575,49.127984,44.345,61.095585,0.006339,0,0,0,0,0,0.97508,0.074458,27.577349,96.49557,0,64.102319
4161.648709,0.275141,2957.164386,0,0,0.008201,0.046343,0,0.220598,1105.031489,1204.484323,0,1105.031489,0,0,88.140568,498.081013,0,2370.942805,0,1204.484323,65.828904,64,95,0.009127,65.854637,0,19.61901,19.61901,0,0,0,0,92.231757,0,0,64.103193,124.812641,0,0,0,0,2.130275,0,70.500795,54.395,49.041958,44.42,61.095585,0.006336,0,0,0,0,0,0.97508,0.074484,27.410655,96.363492,0,64.102319
3077.307889,0.28632,3077.307889,0,0,0.009117,0.049488,0,0.227714,0,0,0,0,0,0,97.992477,531.890581,0,2447.424831,0,0,65.384155,64,95,0.009141,66.983774,0,19.317088,19.317088,0,0,0,0,100.864062,0,0,64.103193,124.812641,0,0,0,0,8.521098,0,70.500795,54.215,48.985249,44.42,61.095585,0.006348,0,0,0,0,0,0.97508,0.074509,27.176706,96.178584,0,64.102319
6166.395911,0.314996,3385.5133,0,0,0.025017,0.055149,0,0.23483,2551.26845,2780.882611,0,2551.26845,0,0,268.879862,592.726581,0,2523.906857,0,2780.882611,65.176041,64,95,0.009157,67.589415,0,19.286183,19.286183,0,0,0,0,156.419716,3.066148,1.007304,64.103066,124.856951,0,0,0,1557.675067,59.565755,0,70.500795,53.93,48.907227,44.525,61.095585,0.006373,0,0,0,0,0,0.97508,0.074547,27.0096,96.046507,0,64.102319
7164.864662,0.411687,4424.725602,0,0,0.058733,0.077159,0.0125,0.263294,2513.889045,2740.139059,0,2513.889045,0,0,631.255693,829.287449,134.3475,2829.834961,0,2740.139059,64.832003,64,95,0.00915,68.347655,0,53.607986,3.607986,50,0,0,0,-274.459839,3.118908,1.029227,64.102319,125.110312,0,0,0,1586.233828,204.205938,0,70.500795,53.675,48.853973,44.6,61.095585,0.006403,0,0,0,0,0,0.97508,0.074581,26.775071,95.861599,0,64.102319
6353.877561,0.479115,5149.427714,0,0,0.074326,0.103414,0.0025,0.298875,1104.999859,1204.449847,0,1104.999859,0,0,798.837806,1111.475318,26.8695,3212.245091,0,1204.449847,65.162124,64,95,0.009139,67.491398,0.245229,19.997177,19.997177,0,0,0,304.479547,120.667542,0,0,64.102319,124.969035,0,0,0,0.00003,216.960274,0,70.500795,53.39,48.873197,44.915,61.095585,0.006478,72.166958,24.460414,16.166244,0.466667,0,0.97508,0.074613,27.774428,96.654062,39.158288,64.102319
9338.282036,0.495152,5321.796093,0,0,0.078987,0.110174,0,0.305991,3684.849488,4016.485942,0,3684.849488,0,0,848.940226,1184.128751,0,3288.727116,0,4016.485942,66.124394,64,95,0.009147,65.329136,1.094773,28.284344,28.284344,0,0,0,820.504171,-29.375534,4.423692,1.440383,64.102319,124.831379,0,0,0,2242.403715,208.439175,0,70.500795,52.4,48.999296,46.19,61.095585,0.006766,125.129897,65.180372,30.958885,2.083333,0,0.97508,0.074723,28.142884,96.944632,69.13872,64.102319
5375.925054,0.500188,5375.925054,0,0,0.081193,0.113004,0,0.305991,0,0,0,0,0,0,872.651186,1214.546751,0,3288.727116,0,0,67.550385,64,95,0.009131,62.08652,1.423205,33.599495,33.599495,0,0,0,1326.972861,-147.34385,0,0,64.102319,125.05127,0,0,0,0,182.930503,0,70.500795,52.325,49.757768,47.675,61.095585,0.007174,120.612858,99.529601,50.057242,2.708333,29.166667,0.97508,0.074686,28.507412,97.235202,79.687584,64.102319
13963.04462,0.488391,5249.126835,0,0,0.078986,0.103414,0,0.305991,7994.419983,8713.917781,0,7994.419983,0,0,848.924401,1111.475318,0,3288.727116,0,8713.917781,70.510046,64,95,0.009164,56.310328,1.191113,31.289781,31.289781,0,0,0,1892.38437,501.525655,10.666327,3.453663,64.102319,125.248778,0,0,0,5399.439198,165.915617,0,70.500795,53.75,50.653737,48.2,61.095585,0.007319,130.043167,128.035452,62.20834,2.266667,129.166667,0.97508,0.074462,29.926095,98.371065,91.756956,64.102319
8128.281397,0.503769,5414.408045,0,0,0.075927,0.114735,0,0.313107,2489.792065,2713.873351,0,2489.792065,0,0,816.051584,1233.147319,0,3365.209142,0,2713.873351,72.021744,64,95,0.009151,53.409746,1.195492,33.376905,33.376905,0,0,0,2284.73611,-63.813896,2.95328,0.965723,64.102319,125.207378,0,0,0,1498.614389,131.885846,0,70.500795,52.715,50.326455,48.515,61.095585,0.007382,135.326253,142.760924,67.914073,2.275,340,0.97508,0.074605,28.966248,97.605018,93.261235,64.102319
