SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (*),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Total (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Cooling (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Heating (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Cooling Fan/Pump (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Heating Fan/Pump (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Lights (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Lg. Appl. (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Vent Fan (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Misc. (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Total (G),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Total (G),SF PT 3 Elec Cost Focused Partial Electrification + EE - Site Energy|Hot Water (G),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Cooling (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Heating (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Cooling Fan/Pump (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Heating Fan/Pump (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Lights (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Lg. Appl. (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Vent Fan (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Misc. (E),SF PT 3 Elec Cost Focused Partial Electrification + EE - Source Energy|Hot Water (G),SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Temperature,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Heating Setpoint,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Cooling Setpoint,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Humidity,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Indoor Relative Humidity,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Wind Speed (at Building),SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Infiltration + Mech. Vent.,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Infiltration,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Mech. Vent. (rated),SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Natural Ventilation,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|System Flow Rate to Zone,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 3 Elec Cost Focused Partial Electrification + EE - Living Space|Latent Gains/Losses,SF PT 3 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 3 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 3 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 3 Elec Cost Focused Partial Electrification + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 3 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Heating Delivered (main),SF PT 3 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 3 Elec Cost Focused Partial Electrification + EE - Delivered Energy|Cooling Delivered (latent),SF PT 3 Elec Cost Focused Partial Electrification + EE - Delivered Energy|DHW Delivered Energy,SF PT 3 Elec Cost Focused Partial Electrification + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Drybulb,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Wetbulb,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Dew Point,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Ground Temperature,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Humidity Ratio,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Direct Normal Solar,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Total Horizontal Solar,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Diffuse Horizontal Solar,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Wind Speed (at Weather Station),SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Wind Direction,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Atmospheric Pressure,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Outdoor Air Density,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Sky Temperature,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Sky Radiation Losses,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Total Vertical Solar,SF PT 3 Elec Cost Focused Partial Electrification + EE - Weather|Mains Water Temperature
10355.20351,0.500188,5375.925054,0,0,0,0,0.081193,0.113004,0,0.305991,4568.145371,4979.278454,4568.145371,0,0,0,0,872.651186,1214.546751,0,3288.727116,4979.278454,67.794535,64,95,0.003324,22.635358,0.670001,25.674425,25.674425,0,0,0,1907.357682,68.633098,7.079229,2.345715,64.696598,124.987989,0,0,0,3557.403772,182.930503,51.875,37.488035,12.725,61.095585,0.001614,295.984905,140.306364,18.649294,1.275,190,0.97508,0.075419,17.297521,88.623771,122.733383,64.696598
15310.88669,0.488391,5249.126835,0,0,0,0,0.078986,0.103414,0,0.305991,9230.972344,10061.75986,9230.972344,0,0,0,0,848.924401,1111.475318,0,3288.727116,10061.75986,72.547997,64,95,0.003348,19.462671,1.121047,29.080318,29.080318,0,0,0,2739.380136,1779.400572,34.1937,2.472212,64.696598,122.66614,0,0,0,12938.29973,165.915617,56.075,39.532815,11.675,61.095585,0.001533,318.279529,181.007128,19.917235,2.133333,184.166667,0.97508,0.074814,21.074861,91.450222,131.14486,64.696598
16223.79198,0.503769,5414.408045,0,0,0,0,0.075927,0.114735,0,0.313107,9916.865992,10809.38393,9916.865992,0,0,0,0,816.051584,1233.147319,0,3365.209142,10809.38393,77.574411,64,95,0.003528,17.253251,0.503595,29.855904,29.855904,0,0,0,3379.878442,-104.711132,1.820584,0.394357,64.696598,119.497948,0,0,0,836.019767,131.885846,57.515,39.998786,9.725,61.095585,0.001411,327.181529,201.198291,20.260636,0.958333,180,0.97508,0.07462,21.875969,92.057777,128.264727,64.696598
6968.27102,0.520782,5597.261153,0,0,0,0,0.07372,0.126839,0,0.320223,1257.807218,1371.009867,1257.807218,0,0,0,0,792.324799,1363.245186,0,3441.691168,1371.009867,79.304569,64,95,0.003509,16.213506,0.33719,29.153036,29.153036,0,0,0,3762.56785,-98.974628,1.63541,0.528614,64.696598,124.946583,0,0,0,816.801364,114.870961,58.475,40.26203,8.6,61.095585,0.001311,325.649434,198.779107,20.23422,0.641667,180,0.97508,0.074494,22.426695,92.480424,116.065179,64.696598
5422.980197,0.504567,5422.980197,0,0,0,0,0.07307,0.111274,0,0.320223,0,0,0,0,0,0,0,785.342845,1195.946184,0,3441.691168,0,81.120977,64,95,0.003484,15.166759,1.620264,42.693961,42.693961,0,0,0,3832.607135,-263.724187,0,0,64.696598,125.234554,0,0,0,0,102.089313,59.42,40.896068,9.02,61.095585,0.001375,313.102104,173.857566,19.732327,3.083333,180,0.97508,0.07435,23.422608,93.246472,105.293536,64.696598
8002.938298,0.513899,5523.288423,0,0,0,0,0.073953,0.126839,0,0.313107,2274.908142,2479.649875,2274.908142,0,0,0,0,794.834095,1363.245186,0,3365.209142,2479.649875,81.111714,64,95,0.003434,14.956637,2.303402,54.594333,54.594333,0,0,0,3516.116569,-308.418965,1.992055,0.662482,64.696598,125.267617,0,0,0,1001.94349,102.089313,59.93,41.320406,10.16,61.095585,0.001446,284.837593,128.791473,17.936078,4.383333,185.833333,0.97508,0.074269,24.24165,93.880442,109.745751,64.696598
12088.78261,0.514407,5528.74523,0,0,0,0,0.079724,0.107344,0,0.327339,6018.382921,6560.037384,6018.382921,0,0,0,0,856.861285,1153.710751,0,3518.173194,6560.037384,81.287164,64,72,0.003397,14.713921,2.075689,49.898093,49.898093,0,0,0,2772.855043,-159.42308,8.307268,2.752142,64.696598,125.17839,0,0,0,4174.325625,89.334977,59.765,41.364647,11.285,61.095585,0.001502,233.987888,71.090526,13.498285,3.95,190,0.97508,0.074286,24.344116,93.959688,98.186459,64.696598
6624.131304,0.616324,6624.131304,0,0,0,0,0.096187,0.178566,0,0.341571,0,0,0,0,0,0,0,1033.799,1919.195057,0,3671.137246,0,80.097693,64,72,0.003378,15.210087,1.423205,40.419749,40.419749,0,0,0,1246.676578,-102.579915,0,0,64.696598,124.883619,0,0,0,0,119.104199,56.6,39.849742,11.66,61.095585,0.001552,119.142399,16.055109,3.883068,2.708333,195.833333,0.97508,0.074736,21.51452,91.793623,43.999469,64.696598
9664.249194,0.787343,8462.202195,0,0,0,0,0.127268,0.265039,0.025,0.370035,1102.795412,1202.046999,1102.795412,0,0,0,0,1367.855047,2848.586798,268.695,3977.06535,1202.046999,75.80248,64,95,0.003349,17.385052,0.437909,105.336302,5.336303,99.999999,0,0,0,-404.731346,0,0,64.696598,124.883619,0,0,0,0,157.394519,52.4,38.063126,14.075,61.095585,0.001733,0,0,0,0.833333,200,0.97508,0.075327,18.131598,89.231326,0,64.696598
8188.791574,0.761904,8188.791574,0,0,0,0,0.159212,0.22054,0.005,0.377151,0,0,0,0,0,0,0,1711.18054,2370.324658,53.739,4053.547376,0,74.591992,64,95,0.003346,18.075751,0,33.461505,33.461505,0,0,0,0,252.363546,0,0,64.696598,124.883619,0,0,0,0,187.191052,49.115,36.581563,15.8,61.095585,0.001856,0,0,0,0,200,0.97508,0.075798,15.564764,87.329415,0,64.696598
