Time Step,Time Stamp,Electric Load (kW),Grid Serving Load (kW),PV Serving Load (kW),Wind Serving Load (kW),Battery Discharging (kW),PV Charging Battery (kW),Wind Charging Battery (kW),Grid Charging Battery (kW),PV Exporting to Grid (kW),Wind Exporting to Grid (kW),Battery to Grid (kW),Battery State of Charge (%),Diesel Generator Serving Load (kW)
1632,2019-03-09 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.9,
1633,2019-03-10 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1634,2019-03-10 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1635,2019-03-10 02:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1636,2019-03-10 03:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.9,
1637,2019-03-10 04:00:00,0.5,0.3,,,0.2,,,0.0,,,,0.8,
1638,2019-03-10 05:00:00,0.6,0.3,,,0.2,,,0.0,,,,0.8,
1639,2019-03-10 06:00:00,0.6,0.3,,,0.3,,,0.0,,,,0.7,
1640,2019-03-10 07:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.7,
1641,2019-03-10 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1642,2019-03-10 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1643,2019-03-10 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1644,2019-03-10 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1645,2019-03-10 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1646,2019-03-10 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1647,2019-03-10 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1648,2019-03-10 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1649,2019-03-10 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.7,
1650,2019-03-10 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.7,
1651,2019-03-10 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1652,2019-03-10 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1653,2019-03-10 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1654,2019-03-10 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1655,2019-03-10 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1656,2019-03-10 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.6,
1657,2019-03-11 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1658,2019-03-11 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1659,2019-03-11 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1660,2019-03-11 03:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.7,
1661,2019-03-11 04:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1662,2019-03-11 05:00:00,0.6,0.3,,,0.2,,,0.0,,,,0.6,
1663,2019-03-11 06:00:00,0.8,0.3,,,0.4,,,0.0,,,,0.5,
1664,2019-03-11 07:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1665,2019-03-11 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1666,2019-03-11 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1667,2019-03-11 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1668,2019-03-11 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1669,2019-03-11 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1670,2019-03-11 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1671,2019-03-11 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1672,2019-03-11 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1673,2019-03-11 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.4,
1674,2019-03-11 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1675,2019-03-11 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1676,2019-03-11 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1677,2019-03-11 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.3,
1678,2019-03-11 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.3,
1679,2019-03-11 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1680,2019-03-11 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.3,
1681,2019-03-12 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1682,2019-03-12 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1683,2019-03-12 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1684,2019-03-12 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1685,2019-03-12 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1686,2019-03-12 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1687,2019-03-12 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1688,2019-03-12 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1689,2019-03-12 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1690,2019-03-12 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1691,2019-03-12 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1692,2019-03-12 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1693,2019-03-12 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1694,2019-03-12 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1695,2019-03-12 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1696,2019-03-12 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1697,2019-03-12 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.5,
1698,2019-03-12 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1699,2019-03-12 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1700,2019-03-12 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1701,2019-03-12 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.4,
1702,2019-03-12 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.4,
1703,2019-03-12 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1704,2019-03-12 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.4,
1705,2019-03-13 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1706,2019-03-13 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1707,2019-03-13 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1708,2019-03-13 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1709,2019-03-13 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1710,2019-03-13 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1711,2019-03-13 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1712,2019-03-13 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1713,2019-03-13 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1714,2019-03-13 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1715,2019-03-13 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1716,2019-03-13 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1717,2019-03-13 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1718,2019-03-13 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1719,2019-03-13 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1720,2019-03-13 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1721,2019-03-13 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.6,
1722,2019-03-13 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1723,2019-03-13 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1724,2019-03-13 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1725,2019-03-13 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.5,
1726,2019-03-13 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.5,
1727,2019-03-13 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1728,2019-03-13 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.5,
1729,2019-03-14 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1730,2019-03-14 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1731,2019-03-14 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1732,2019-03-14 03:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.6,
1733,2019-03-14 04:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1734,2019-03-14 05:00:00,0.6,0.3,,,0.2,,,0.0,,,,0.5,
1735,2019-03-14 06:00:00,0.7,0.3,,,0.4,,,0.0,,,,0.4,
1736,2019-03-14 07:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.4,
1737,2019-03-14 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1738,2019-03-14 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1739,2019-03-14 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1740,2019-03-14 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1741,2019-03-14 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1742,2019-03-14 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1743,2019-03-14 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1744,2019-03-14 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1745,2019-03-14 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.4,
1746,2019-03-14 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1747,2019-03-14 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1748,2019-03-14 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1749,2019-03-14 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.2,
1750,2019-03-14 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.2,
1751,2019-03-14 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.2,
1752,2019-03-14 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.3,
1753,2019-03-15 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1754,2019-03-15 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1755,2019-03-15 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1756,2019-03-15 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1757,2019-03-15 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1758,2019-03-15 05:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.4,
1759,2019-03-15 06:00:00,0.6,0.3,,,0.3,,,0.0,,,,0.3,
1760,2019-03-15 07:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.3,
1761,2019-03-15 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1762,2019-03-15 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1763,2019-03-15 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1764,2019-03-15 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1765,2019-03-15 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1766,2019-03-15 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1767,2019-03-15 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1768,2019-03-15 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1769,2019-03-15 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.3,
1770,2019-03-15 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1771,2019-03-15 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1772,2019-03-15 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.2,
1773,2019-03-15 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.2,
1774,2019-03-15 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.2,
1775,2019-03-15 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.2,
1776,2019-03-15 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.2,
1777,2019-03-16 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1778,2019-03-16 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1779,2019-03-16 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1780,2019-03-16 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1781,2019-03-16 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1782,2019-03-16 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1783,2019-03-16 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1784,2019-03-16 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1785,2019-03-16 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1786,2019-03-16 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1787,2019-03-16 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1788,2019-03-16 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1789,2019-03-16 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1790,2019-03-16 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1791,2019-03-16 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1792,2019-03-16 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1793,2019-03-16 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.4,
1794,2019-03-16 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1795,2019-03-16 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1796,2019-03-16 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.3,
1797,2019-03-16 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.3,
1798,2019-03-16 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.3,
1799,2019-03-16 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.3,
1800,2019-03-16 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.3,
1801,2019-03-17 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.3,
1802,2019-03-17 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1803,2019-03-17 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1804,2019-03-17 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1805,2019-03-17 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1806,2019-03-17 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1807,2019-03-17 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1808,2019-03-17 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1809,2019-03-17 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1810,2019-03-17 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1811,2019-03-17 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1812,2019-03-17 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1813,2019-03-17 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1814,2019-03-17 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1815,2019-03-17 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1816,2019-03-17 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1817,2019-03-17 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.5,
1818,2019-03-17 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1819,2019-03-17 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1820,2019-03-17 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.4,
1821,2019-03-17 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.4,
1822,2019-03-17 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.4,
1823,2019-03-17 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.4,
1824,2019-03-17 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.4,
1825,2019-03-18 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.4,
1826,2019-03-18 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1827,2019-03-18 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1828,2019-03-18 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1829,2019-03-18 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1830,2019-03-18 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1831,2019-03-18 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1832,2019-03-18 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1833,2019-03-18 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1834,2019-03-18 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1835,2019-03-18 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1836,2019-03-18 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1837,2019-03-18 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1838,2019-03-18 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1839,2019-03-18 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1840,2019-03-18 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1841,2019-03-18 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.6,
1842,2019-03-18 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1843,2019-03-18 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1844,2019-03-18 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.5,
1845,2019-03-18 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.5,
1846,2019-03-18 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.5,
1847,2019-03-18 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.5,
1848,2019-03-18 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.5,
1849,2019-03-19 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.5,
1850,2019-03-19 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1851,2019-03-19 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1852,2019-03-19 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1853,2019-03-19 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1854,2019-03-19 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1855,2019-03-19 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1856,2019-03-19 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1857,2019-03-19 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1858,2019-03-19 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1859,2019-03-19 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1860,2019-03-19 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1861,2019-03-19 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1862,2019-03-19 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1863,2019-03-19 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1864,2019-03-19 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1865,2019-03-19 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.7,
1866,2019-03-19 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.7,
1867,2019-03-19 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1868,2019-03-19 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.6,
1869,2019-03-19 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1870,2019-03-19 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1871,2019-03-19 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1872,2019-03-19 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.6,
1873,2019-03-20 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1874,2019-03-20 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
1875,2019-03-20 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1876,2019-03-20 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1877,2019-03-20 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1878,2019-03-20 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1879,2019-03-20 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1880,2019-03-20 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1881,2019-03-20 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1882,2019-03-20 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1883,2019-03-20 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1884,2019-03-20 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1885,2019-03-20 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1886,2019-03-20 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1887,2019-03-20 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1888,2019-03-20 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.8,
1889,2019-03-20 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.8,
1890,2019-03-20 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.7,
1891,2019-03-20 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.7,
1892,2019-03-20 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.7,
1893,2019-03-20 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.7,
1894,2019-03-20 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1895,2019-03-20 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1896,2019-03-20 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.7,
1897,2019-03-21 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1898,2019-03-21 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.7,
1899,2019-03-21 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1900,2019-03-21 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1901,2019-03-21 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1902,2019-03-21 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1903,2019-03-21 06:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1904,2019-03-21 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1905,2019-03-21 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1906,2019-03-21 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1907,2019-03-21 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1908,2019-03-21 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1909,2019-03-21 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1910,2019-03-21 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1911,2019-03-21 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1912,2019-03-21 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1913,2019-03-21 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.9,
1914,2019-03-21 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.8,
1915,2019-03-21 18:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.8,
1916,2019-03-21 19:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.8,
1917,2019-03-21 20:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.7,
1918,2019-03-21 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.7,
1919,2019-03-21 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.7,
1920,2019-03-21 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.7,
1921,2019-03-22 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1922,2019-03-22 01:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1923,2019-03-22 02:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.8,
1924,2019-03-22 03:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1925,2019-03-22 04:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1926,2019-03-22 05:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.9,
1927,2019-03-22 06:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.9,
1928,2019-03-22 07:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1929,2019-03-22 08:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1930,2019-03-22 09:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1931,2019-03-22 10:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1932,2019-03-22 11:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1933,2019-03-22 12:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1934,2019-03-22 13:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1935,2019-03-22 14:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1936,2019-03-22 15:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.9,
1937,2019-03-22 16:00:00,0.4,0.3,,,0.0,,,0.0,,,,0.9,
1938,2019-03-22 17:00:00,0.5,0.3,,,0.1,,,0.0,,,,0.9,
1939,2019-03-22 18:00:00,0.5,0.3,,,0.2,,,0.0,,,,0.8,
1940,2019-03-22 19:00:00,0.5,0.0,,,0.5,,,0.0,,,,0.7,
1941,2019-03-22 20:00:00,0.4,0.0,,,0.4,,,0.0,,,,0.6,
1942,2019-03-22 21:00:00,0.4,0.3,,,0.1,,,0.0,,,,0.6,
1943,2019-03-22 22:00:00,0.3,0.3,,,0.0,,,0.0,,,,0.6,
1944,2019-03-22 23:00:00,0.3,0.3,,,0.0,,,0.1,,,,0.6,
1945,2019-03-23 00:00:00,0.2,0.2,,,0.0,,,0.1,,,,0.6,
