MF PT 3 Baseline - Source Energy|Total (*),MF PT 3 Baseline - Site Energy|Total (E),MF PT 3 Baseline - Source Energy|Total (E),MF PT 3 Baseline - Site Energy|Cooling (E),MF PT 3 Baseline - Site Energy|Heating Fan/Pump (E),MF PT 3 Baseline - Site Energy|Lights (E),MF PT 3 Baseline - Site Energy|Lg. Appl. (E),MF PT 3 Baseline - Site Energy|Vent Fan (E),MF PT 3 Baseline - Site Energy|Misc. (E),MF PT 3 Baseline - Site Energy|Total (G),MF PT 3 Baseline - Source Energy|Total (G),MF PT 3 Baseline - Site Energy|Heating (G),MF PT 3 Baseline - Site Energy|Hot Water (G),MF PT 3 Baseline - Site Energy|Lg. Appl. (G),MF PT 3 Baseline - Source Energy|Cooling (E),MF PT 3 Baseline - Source Energy|Heating Fan/Pump (E),MF PT 3 Baseline - Source Energy|Lights (E),MF PT 3 Baseline - Source Energy|Lg. Appl. (E),MF PT 3 Baseline - Source Energy|Vent Fan (E),MF PT 3 Baseline - Source Energy|Misc. (E),MF PT 3 Baseline - Source Energy|Heating (G),MF PT 3 Baseline - Source Energy|Hot Water (G),MF PT 3 Baseline - Source Energy|Lg. Appl. (G),MF PT 3 Baseline - Living Space|Indoor Temperature,MF PT 3 Baseline - Living Space|Heating Setpoint,MF PT 3 Baseline - Living Space|Cooling Setpoint,MF PT 3 Baseline - Living Space|Indoor Humidity,MF PT 3 Baseline - Living Space|Indoor Relative Humidity,MF PT 3 Baseline - Living Space|Wind Speed (at Building),MF PT 3 Baseline - Living Space|Infiltration + Mech. Vent.,MF PT 3 Baseline - Living Space|Infiltration,MF PT 3 Baseline - Living Space|Mech. Vent. (rated),MF PT 3 Baseline - Living Space|Natural Ventilation,MF PT 3 Baseline - Living Space|System Flow Rate to Zone,MF PT 3 Baseline - Living Space|Zone Glazing Transmitted Solar,MF PT 3 Baseline - Living Space|Latent Gains/Losses,MF PT 3 Baseline - Domestic Water System|Hot Water Use Flow Rate,MF PT 3 Baseline - Domestic Water System|Cold Water Use Flow Rate,MF PT 3 Baseline - Domestic Water System|Water Heater Inlet Temperature,MF PT 3 Baseline - Domestic Water System|Delivered Hot Water Temperature,MF PT 3 Baseline - Delivered Energy|Heating Delivered (main),MF PT 3 Baseline - Delivered Energy|Cooling Delivered (sensible),MF PT 3 Baseline - Delivered Energy|Cooling Delivered (latent),MF PT 3 Baseline - Delivered Energy|DHW Delivered Energy,MF PT 3 Baseline - Delivered Energy|DHW Pipe Heat Losses - Unit,MF PT 3 Baseline - HVAC System|Total Supply Air Flow Rate,MF PT 3 Baseline - HVAC System|Supply Air Temperature,MF PT 3 Baseline - Weather|Outdoor Drybulb,MF PT 3 Baseline - Weather|Outdoor Wetbulb,MF PT 3 Baseline - Weather|Outdoor Dew Point,MF PT 3 Baseline - Weather|Ground Temperature,MF PT 3 Baseline - Weather|Outdoor Humidity Ratio,MF PT 3 Baseline - Weather|Direct Normal Solar,MF PT 3 Baseline - Weather|Total Horizontal Solar,MF PT 3 Baseline - Weather|Diffuse Horizontal Solar,MF PT 3 Baseline - Weather|Wind Speed (at Weather Station),MF PT 3 Baseline - Weather|Wind Direction,MF PT 3 Baseline - Weather|Atmospheric Pressure,MF PT 3 Baseline - Weather|Outdoor Air Density,MF PT 3 Baseline - Weather|Sky Temperature,MF PT 3 Baseline - Weather|Sky Radiation Losses,MF PT 3 Baseline - Weather|Total Vertical Solar,MF PT 3 Baseline - Weather|Mains Water Temperature
Btu,kWh,Btu,kWh,kWh,kWh,kWh,kWh,kWh,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,Btu,F,F,F,lb/lb,%,m/s,cfm,cfm,cfm,cfm,cfm,Btu,Btu,gph,gph,F,F,Btu,Btu,Btu,Btu,Btu,cfm,F,F,F,F,F,lb/lb,Btu/sqft,Btu/sqft,Btu/sqft,m/s,Deg,Atm,lbm/cuft,F,Btu/sqft,Btu/sqft,F
7542.179906,0.528191,5676.895523,0,0.004479,0.146926,0.056564,0,0.320223,1711.270076,1865.284383,315.409722,1182.379183,213.48117,0,48.13981,1579.126422,607.938123,0,3441.691168,343.796597,1288.79331,232.694476,64.138195,64,95,0.009421,72.069221,1.366276,31.233987,31.233987,0,0,4.050856,0,200.426578,0.8467,0.283186,64.102319,125.366854,189.245833,0,0,432.064958,170.022676,4.050856,113.757157,51.185,50.782828,50.435,61.095585,0.00797,0,0,0,2.6,60,0.97508,0.074758,29.796427,98.265403,0,64.102319
8423.041746,0.497957,5351.941953,0,0.034684,0.12642,0.05221,0,0.284643,2817.522746,3071.099793,1575.526869,1105.367928,136.627949,0,372.780159,1358.738535,561.14222,0,3059.281039,1717.324287,1204.851042,148.924465,64.180421,64,95,0.009446,72.153205,1.366276,31.120376,31.120376,0,0,20.23694,0,155.367062,0,0,64.102319,125.398621,945.316121,0,0,0,148.087673,20.23694,138.251294,51.26,50.700629,50.255,61.095585,0.00791,0,0,0,2.6,60,0.97508,0.074754,29.796427,98.265403,0,64.102319
7137.999605,0.416246,4473.733406,0,0.05557,0.056784,0.047714,0,0.256178,2444.280917,2664.266199,2350.349202,0,93.931715,0,597.251943,610.305849,512.822678,0,2753.352935,2561.88063,0,102.385569,64.266117,64,95,0.009467,72.090234,1.366276,31.189802,31.189802,0,0,30.191843,0,127.325917,0,0,64.102319,125.398621,1410.209521,0,0,0,82.247457,30.191843,138.234695,51.26,50.543475,49.97,61.095585,0.007827,0,0,0,2.6,60,0.97508,0.074764,29.796427,98.265403,0,64.102319
8699.439925,0.393367,4227.826005,0,0.070452,0.028196,0.045657,0,0.249062,4102.398092,4471.61392,2937.506384,1105.11698,59.774728,0,757.200744,303.042901,490.711451,0,2676.870909,3201.881958,1204.577509,65.154453,64.329945,64,95,0.009484,72.057532,1.366276,31.161094,31.161094,0,0,37.735218,0,108.70417,0,0,64.102319,125.398621,1762.50383,0,0,0,21.935002,37.735218,138.223764,51.365,50.489126,49.715,61.095585,0.007774,0,0,0,2.6,60,0.97508,0.074755,29.796427,98.265403,0,64.071286
8643.836078,0.372544,4004.024985,0,0.076239,0.016917,0.044557,0,0.23483,4256.707425,4639.811094,3091.638183,1105.294515,59.774728,0,819.398369,181.825741,478.894018,0,2523.906857,3369.88562,1204.771021,65.154453,64.342303,64,95,0.009499,72.139134,1.366276,31.120567,31.120567,0,0,39.715635,0,96.410551,0,0,64.102319,125.398621,1854.98291,0,0,0,10.985106,39.715635,138.214101,51.44,50.404343,49.535,61.095585,0.007713,0,0,0,2.6,60,0.97508,0.074751,29.796427,98.265403,0,64.071286
7631.142279,0.364066,3912.904849,0,0.082334,0.011278,0.04274,0,0.227714,3411.227,3718.23743,3377.070013,0,34.156987,0,884.906618,121.21716,459.35624,0,2447.424831,3681.006314,0,37.231116,64.371641,64,95,0.009511,72.157592,1.366276,31.06053,31.06053,0,0,43.38265,0,73.218291,0,0,64.102319,125.398621,2026.242008,0,0,0,2.746276,43.38265,138.204861,51.545,50.254588,49.25,61.095585,0.00761,0,0,0,2.6,60,0.97508,0.074748,29.796427,98.265403,0,64.071286
8757.441642,0.357414,3841.412637,0,0.083898,0.011278,0.04164,0,0.220598,4510.118354,4916.029006,3370.652717,1105.30865,34.156987,0,901.713865,121.21716,447.538807,0,2370.942805,3674.011462,1204.786428,37.231116,64.369947,64,95,0.00952,72.231683,1.366276,31.008567,31.008567,0,0,43.300347,0,57.037239,0,0,64.102319,125.398621,2022.39163,0,0,0,2.746276,43.300347,138.196248,51.62,50.100591,48.995,61.095585,0.007512,0,0,0,2.6,60,0.97508,0.074749,29.796427,98.265403,0,64.071286
7831.471247,0.367393,3948.668114,0,0.085881,0.012539,0.041259,0,0.227714,3562.20471,3882.803133,3502.429982,0,59.774728,0,923.035358,134.766204,443.44172,0,2447.424831,3817.64868,0,65.154453,64.382538,64,95,0.009529,72.259872,1.366276,31.014014,31.014014,0,0,44.993191,0,56.842226,0,0,64.102319,125.398621,2101.457989,0,0,0,10.985106,44.993191,138.188101,51.62,50.033555,48.815,61.095585,0.007477,0,0,0,2.6,60,0.97508,0.074753,29.796427,98.265403,0,64.071286
9218.178179,0.395375,4249.407889,0,0.083923,0.034405,0.042217,0,0.23483,4558.504853,4968.77029,3359.244362,1105.328776,93.931715,0,901.982863,369.782655,453.735515,0,2523.906857,3661.576355,1204.808366,102.385569,64.369727,64,95,0.009537,72.353394,1.366276,30.930396,30.930396,0,0,43.153776,0,54.395839,0,0,64.102319,125.398621,2015.546617,0,0,0,76.790113,43.153776,138.180224,51.725,49.946735,48.53,61.095585,0.007408,0,0,0,2.6,60,0.97508,0.074746,29.796427,98.265403,0,64.071286
23073.16649,0.469986,5051.31327,0,0.065649,0.080774,0.047768,0.0125,0.263294,16533.8103,18021.85322,2713.541119,13606.78801,213.48117,0,705.584553,868.147596,513.398661,134.3475,2829.834961,2957.759819,14831.39893,232.694476,64.786756,64,95,0.009587,71.71126,1.366276,58.927826,8.927826,50,0,34.859779,0,1073.702689,21.342561,4.686975,64.076576,123.581532,1887.518754,0,0,9960.342087,263.255239,34.859779,117.755841,51.8,49.88414,48.275,61.095585,0.007358,0,0,0,2.6,60,0.97508,0.074741,29.796427,98.265403,0,64.071286
8417.673213,0.520642,5595.754887,0,0.063012,0.102218,0.054037,0.0025,0.298875,2588.915896,2821.918327,2230.26753,0,358.648366,0,677.23974,1098.618402,580.782153,26.8695,3212.245091,2430.991607,0,390.926719,64.247451,64,95,0.009574,72.946648,1.39693,31.088514,31.088514,0,0,28.651907,302.008049,70.442699,0.461836,0.148621,64.071286,124.780545,1338.160518,0,0,233.594709,279.697688,28.651907,138.159768,52.115,49.996468,48.2,61.095585,0.007346,109.703285,23.999499,11.96619,2.658333,60,0.97508,0.074696,30.713043,99.005036,46.358815,64.071286
7574.500675,0.492976,5298.410385,0,0.022262,0.108629,0.056095,0,0.305991,2088.156229,2276.090289,589.980507,1105.370368,392.805354,0,239.267085,1167.522803,602.893381,0,3288.727116,643.078753,1204.853701,428.157836,64.127774,64,95,0.009574,73.247862,1.510786,32.125649,32.125649,0,0,7.579277,845.224322,-75.748064,0.174875,0.05717,64.071286,125.033331,353.988304,0,0,88.79327,268.712583,7.579277,113.660202,53.39,50.784214,48.725,61.095585,0.00747,140.794247,67.85396,29.532452,2.875,135.833333,0.97508,0.074496,32.501303,100.457884,73.248349,64.071286
10647.70502,0.474227,5096.899192,0,0,0.111663,0.056573,0,0.305991,5092.482412,5550.805829,0,4682.598565,409.883847,0,0,1200.131797,608.040278,0,3288.727116,0,5104.032436,446.773394,66.202282,64,95,0.009565,68.132547,1.63778,34.365614,34.365614,0,0,0,1410.069912,29.206596,5.710586,1.877325,64.071286,125.220074,0,0,0,2903.554969,235.827683,0,64.668092,55.19,52.589219,50.675,61.095585,0.008036,133.556419,103.189804,48.419485,3.116667,184.166667,0.97508,0.074169,34.653757,102.227718,85.344238,64.071286
6731.134653,0.468655,5037.01031,0,0,0.108627,0.054037,0,0.305991,1554.242517,1694.124344,0,1195.594151,358.648366,0,0,1167.50104,580.782153,0,3288.727116,0,1303.197624,390.926719,69.829738,64,95,0.00957,60.146708,2.141375,46.487167,46.487167,0,0,0,1963.309922,-116.237734,0.993118,0.322407,64.071286,124.961982,0,0,0,503.392623,213.892681,0,64.668092,57.2,53.659368,51.065,61.095585,0.008169,144.043345,132.418105,59.461135,4.075,110,0.97508,0.073865,36.717748,103.944721,95.070942,64.071286
13578.4986,0.47348,5088.870896,0,0,0.104421,0.055953,0,0.313107,7788.649272,8489.627707,0,7361.686932,426.962341,0,0,1122.292011,601.369743,0,3365.209142,0,8024.238755,465.388952,73.773002,64,95,0.009599,52.810236,2.132617,47.838518,47.838518,0,0,0,2445.525454,477.413999,10.171493,3.313803,64.071286,124.798942,0,0,0,5160.221118,170.022676,0,64.668092,57.995,53.407525,50.12,61.095585,0.007848,160.526574,151.189484,62.393248,4.058333,71.666667,0.97508,0.073789,37.28697,104.420199,98.578774,64.071286
5704.914575,0.481435,5174.371171,0,0,0.101385,0.059828,0,0.320223,486.737069,530.543405,0,0,486.737069,0,0,1089.661254,643.018749,0,3441.691168,0,0,530.543405,76.255958,64,95,0.009598,48.58077,1.953075,45.62298,45.62298,0,0,0,2737.222749,-232.42333,0,0,64.071286,124.438608,0,0,0,0,148.087673,0,64.668092,57.29,52.601136,49.085,61.095585,0.007563,169.349328,152.86106,60.015859,3.716667,80,0.97508,0.073923,36.466945,103.733398,92.938148,64.071286
6780.937263,0.477908,5136.461157,0,0,0.100491,0.057194,0,0.320223,1508.693675,1644.476106,0,1115.888322,392.805354,0,0,1080.059175,614.710814,0,3441.691168,0,1216.318271,428.157836,77.907828,64,95,0.009553,45.766914,2.058173,49.609705,49.609705,0,0,0,2710.541477,-336.779545,0.158205,0.050637,64.071286,124.564076,0,0,0,79.914399,131.610015,0,64.668092,56,51.630273,48.14,61.095585,0.007329,160.605821,133.980839,54.891266,3.916667,62.5,0.97508,0.074135,35.102405,102.597534,83.575661,64.071286
5631.883511,0.47464,5101.340106,0,0,0.101706,0.059828,0,0.313107,486.737069,530.543405,0,0,486.737069,0,0,1093.112215,643.018749,0,3365.209142,0,0,530.543405,78.180106,64,95,0.009503,45.11859,1.979349,49.281392,49.281392,0,0,0,2415.457694,-285.758874,0.000001,0,64.071286,124.929618,0,0,0,0.000383,131.610015,0,64.668092,54.35,51.073005,48.365,61.095585,0.007405,144.809393,100.794903,44.536417,3.766667,50,0.97508,0.074364,33.566578,101.329593,81.987201,64.071286
6905.548329,0.492597,5294.336083,0,0,0.109643,0.055616,0,0.327339,1478.176373,1611.212246,0,1102.449513,375.72686,0,0,1178.416405,597.746483,0,3518.173194,0,1201.669969,409.542277,77.647374,64,72,0.009467,45.747824,1.523924,41.843996,41.843996,0,0,0,1948.948475,-165.365922,0,0,64.071286,124.929618,0,0,0,0,115.167565,0,64.668092,53.6,51.338838,49.475,61.095585,0.007718,130.914876,60.008914,27.841864,2.9,55.833333,0.97508,0.074436,33.149803,100.986193,72.427341,64.071286
6705.930934,0.544262,5849.615263,0,0,0.132283,0.070407,0,0.341571,785.610707,856.315671,0,0,785.610707,0,0,1421.7537,756.724316,0,3671.137246,0,0,856.315671,76.402987,64,72,0.009456,47.62968,1.4451,40.024387,40.024387,0,0,0,983.04975,-9.724545,0.453669,0.151438,64.071286,125.560725,0,0,0,231.54749,153.545017,0,64.668092,53.39,51.417622,49.79,61.095585,0.007807,84.159563,17.573484,10.777496,2.75,60,0.97508,0.074456,32.859167,100.748454,32.923443,64.071286
11088.37093,0.658757,7080.185685,0,0,0.175028,0.088693,0.025,0.370035,3677.234174,4008.185249,0,2396.347151,1280.887023,0,0,1881.171266,953.254069,268.695,3977.06535,0,2612.018394,1396.166855,72.120458,64,95,0.009431,54.869018,1.515165,107.40456,7.40456,99.999999,0,0,0,-462.765081,2.008007,0.665878,64.071286,125.169269,0,0,0,1023.176659,202.907575,0,64.668092,52.19,50.355254,48.8,61.095585,0.007517,0,0,0,2.883333,71.666667,0.97508,0.074665,31.397513,99.55976,0,64.071286
8441.598484,0.684102,7352.588337,0,0,0.21896,0.08299,0.005,0.377151,999.091878,1089.010147,0,0,999.091878,0,0,2353.336832,891.965129,53.739,4053.547376,0,0,1089.010147,69.698936,64,95,0.009409,59.407124,1.716604,41.689548,41.689548,0,0,0,0,139.025924,0,0,64.071286,124.813378,0,0,0,0,241.320236,0,64.668092,50.6,49.343129,48.2,61.095585,0.007351,0,0,0,3.266667,68.333333,0.97508,0.074917,29.894038,98.34465,0,64.071286
8844.773465,0.651211,6999.0834,0,0,0.228264,0.067143,0,0.355803,1693.293637,1845.690065,0,1180.938828,512.354809,0,0,2453.338411,721.643691,0,3824.101298,0,1287.223323,558.466742,66.911495,64,95,0.009413,65.417822,2.045035,47.071413,47.071413,0,0,0,0,-18.372375,0.890524,0.292916,64.071286,125.325779,0,0,0,452.849778,230.335131,0,64.668092,49.79,48.965049,48.2,61.095585,0.007341,0,0,0,3.891667,65.833333,0.97508,0.075038,29.170119,97.76351,0,64.071286
7992.015306,0.58853,6325.399915,0,0,0.194017,0.060058,0,0.334455,1529.004946,1666.615391,103.925797,1126.20551,298.873639,0,0,2085.254652,645.490042,0,3594.65522,113.279119,1227.564006,325.772266,64.514156,64,95,0.009406,71.029704,2.062552,45.930459,45.930459,0,0,1.335098,0,-47.703065,0.243887,0.080978,64.071286,125.20862,62.355478,0,0,124.311034,208.400128,1.335098,76.915948,49.955,49.191681,48.515,61.095585,0.007419,0,0,0,3.925,70,0.97508,0.075004,29.236147,97.816341,0,64.071286
9776.373062,0.545297,5860.740758,0,0.021584,0.146926,0.056564,0,0.320223,3592.323215,3915.632304,1015.435012,2363.407032,213.48117,0,231.985045,1579.126422,607.938123,0,3441.691168,1106.824163,2576.113665,232.694476,64.116212,64,95,0.00941,72.042896,1.935558,42.473827,42.473827,0,0,13.043706,0,70.568229,2.8912,0.935775,64.071286,125.350285,609.261007,0,0,1464.412627,170.022676,13.043706,138.160957,50.495,49.723904,49.16,61.095585,0.007572,0,0,0,3.683333,70,0.97508,0.074906,29.861738,98.318234,0,64.071286
9169.134958,0.512599,5509.31321,0,0.049327,0.12642,0.05221,0,0.284643,3357.634631,3659.821747,2115.643273,1105.363408,136.627949,0,530.151417,1358.738535,561.14222,0,3059.281039,2306.051168,1204.846115,148.924465,64.2392,64,95,0.009419,71.799953,1.83046,40.008737,40.008737,0,0,27.173334,0,67.663831,0,0,64.071286,125.745009,1269.385964,0,0,0,148.087673,27.173334,138.167857,51.035,50.347689,49.88,61.095585,0.007775,0,0,0,3.483333,70,0.97508,0.074803,30.648986,98.952205,0,64.071286
7509.511575,0.42374,4554.270039,0,0.063063,0.056784,0.047714,0,0.256178,2711.230767,2955.241536,2617.299052,0,93.931715,0,677.788577,610.305849,512.822678,0,2753.352935,2852.855967,0,102.385569,64.294672,64,95,0.009432,71.76012,1.725362,37.570648,37.570648,0,0,33.615852,0,108.744837,0,0,64.071286,125.745009,1570.379431,0,0,0,82.247457,33.615852,138.163216,51.575,50.946603,50.495,61.095585,0.007969,0,0,0,3.283333,70,0.97508,0.074701,31.204676,99.401267,0,64.071286
8718.337413,0.394562,4240.672073,0,0.071647,0.028196,0.045657,0,0.249062,4107.949853,4477.66534,2942.883486,1105.29164,59.774728,0,770.046812,303.042901,490.711451,0,2676.870909,3207.742999,1204.767887,65.154453,64.329061,64,95,0.009451,71.815777,1.620264,35.181993,35.181993,0,0,37.797936,0,150.710833,0,0,64.071286,125.745009,1765.730091,0,0,0,21.935002,37.797936,138.155184,52.115,51.573525,51.14,61.095585,0.008182,0,0,0,3.083333,70,0.97508,0.074597,31.822795,99.90316,0,64.042405
7145.772581,0.36789,3954.003903,0,0.071585,0.016917,0.044557,0,0.23483,2928.228145,3191.768678,2868.453417,0,59.774728,0,769.377288,181.825741,478.894018,0,2523.906857,3126.614225,0,65.154453,64.317631,64,95,0.009477,72.035887,1.515165,32.833794,32.833794,0,0,36.842685,0,192.702239,0,0,64.071286,125.745009,1721.07205,0,0,0,10.985106,36.842685,138.146357,52.655,52.175122,51.86,61.095585,0.008385,0,0,0,2.883333,70,0.97508,0.074495,32.600687,100.537131,0,64.042405
8252.887058,0.354126,3806.070772,0,0.072394,0.011278,0.04274,0,0.227714,4079.647968,4446.816286,2940.179843,1105.311138,34.156987,0,778.072541,121.21716,459.35624,0,2447.424831,3204.796029,1204.78914,37.231116,64.325362,64,95,0.009507,72.245585,1.379414,30.030721,30.030721,0,0,37.765001,0,221.621052,0,0,64.071286,125.745009,1764.107906,0,0,0,2.746276,37.765001,138.136782,53.195,52.710484,52.475,61.095585,0.008555,0,0,0,2.625,70,0.97508,0.074396,33.374908,101.171101,0,64.042405
6708.846898,0.342433,3680.400522,0,0.068917,0.011278,0.04164,0,0.220598,2778.39117,3028.446375,2744.234183,0,34.156987,0,740.70175,121.21716,447.538807,0,2370.942805,2991.215259,0,37.231116,64.30401,64,95,0.009543,72.566123,1.25242,27.570167,27.570167,0,0,35.249389,0,260.568904,0,0,64.071286,125.745009,1646.54051,0,0,0,2.746276,35.249389,138.126769,53.63,53.33225,53.12,61.095585,0.0088,0,0,0,2.383333,70,0.97508,0.074304,33.921445,101.620163,0,64.042405
7981.914842,0.348765,3748.45599,0,0.067253,0.012539,0.041259,0,0.227714,3883.907203,4233.458851,2718.793599,1105.338876,59.774728,0,722.823235,134.766204,443.44172,0,2447.424831,2963.485023,1204.819375,65.154453,64.301852,64,95,0.009584,72.883127,1.147322,25.562429,25.562429,0,0,34.924067,0,297.632116,0,0,64.071286,125.745009,1631.276159,0,0,0,10.985106,34.924067,138.116138,54.095,53.931427,53.84,61.095585,0.009031,0,0,0,2.183333,70,0.97508,0.07421,34.529446,102.122056,0,64.042405
7881.93665,0.371781,3995.831998,0,0.060329,0.034405,0.042217,0,0.23483,3565.233626,3886.104652,2366.179539,1105.122371,93.931715,0,648.406972,369.782655,453.735515,0,2523.906857,2579.135698,1204.583385,102.385569,64.263039,64,95,0.009631,73.329716,1.042224,23.562736,23.562736,0,0,30.396062,0,326.858725,0,0,64.071286,125.745009,1419.707724,0,0,0,76.790113,30.396062,138.105044,54.635,54.469895,54.455,61.095585,0.009213,0,0,0,1.983333,70,0.97508,0.07411,35.072167,102.571119,0,64.042405
7764.198575,0.462401,4969.797068,0,0.058065,0.080774,0.047768,0.0125,0.263294,2563.671107,2794.401507,2350.189937,0,213.48117,0,624.068351,868.147596,513.398661,134.3475,2829.834961,2561.707031,0,232.694476,64.25864,64,95,0.00968,73.710772,0.937125,54.497644,4.497645,50,0,30.192303,0,344.705702,0,0,64.071286,125.745009,1410.113962,0,0,0,263.255239,30.192303,138.093552,55.175,55.10573,55.099998,61.095585,0.009455,0,0,0,1.783333,70,0.97508,0.074004,35.675949,103.073012,0,64.042405
8194.783121,0.493731,5306.521764,0,0.036101,0.102218,0.054037,0.0025,0.298875,2649.781062,2888.261357,1185.792485,1105.340211,358.648366,0,388.006618,1098.618402,580.782153,26.8695,3212.245091,1292.513808,1204.820829,390.926719,64.134631,64,95,0.009735,74.446122,0.832027,20.125716,20.125716,0,0,15.23436,291.261759,384.730234,0,0,64.071286,125.745009,711.475491,0,0,0,279.697688,15.23436,138.082835,55.4,55.399989,55.399989,61.095585,0.009574,99.057866,23.354991,12.573745,1.583333,70,0.97508,0.073958,35.993438,103.337166,43.333073,64.042405
5647.669065,0.475907,5114.955779,0,0.005193,0.108629,0.056095,0,0.305991,488.727785,532.713286,95.922431,0,392.805354,0,55.812479,1167.522803,602.893381,0,3288.727116,104.55545,0,428.157836,64.402431,64,95,0.009781,74.102698,0.910851,20.810016,20.810016,0,0,1.232394,808.313486,228.049372,0,0,64.071286,125.745009,57.553459,0,0,0,268.712583,1.232394,89.098642,55.715,55.518411,55.4,61.095585,0.009571,119.186425,64.175327,31.804179,1.733333,70,0.97508,0.073913,36.435883,103.706982,67.654735,64.042405
6812.460583,0.474227,5096.899192,0,0,0.111663,0.056573,0,0.305991,1573.909534,1715.561392,0,1164.025686,409.883847,0,0,1200.131797,608.040278,0,3288.727116,0,1268.787998,446.773394,67.098803,64,95,0.009807,67.682533,1.366276,29.018196,29.018196,0,0,0,1266.626793,176.967971,0.661085,0.22605,64.057095,125.749938,0,0,0,339.680574,235.827683,0,64.609117,56.675,55.928756,55.4,61.095585,0.009592,106.982496,96.307094,52.540292,2.6,75.833333,0.97508,0.073773,37.411805,104.525861,75.454389,64.042405
14906.79199,0.468655,5037.01031,0,0,0.108627,0.054037,0,0.305991,9054.845576,9869.781678,0,8696.197209,358.648366,0,0,1167.50104,580.782153,0,3288.727116,0,9478.854958,390.926719,70.68702,64,95,0.009837,60.026017,1.567715,34.498843,34.498843,0,0,0,1709.407161,358.641664,12.682207,4.14293,64.04245,125.140473,0,0,0,6442.2779,213.892681,0,64.609117,57.41,56.466031,55.82,61.095585,0.009742,106.137202,120.691808,66.910287,2.983333,85.833333,0.97508,0.073651,38.10212,105.107,82.991042,64.042405
6756.914796,0.47348,5088.870896,0,0,0.104421,0.055953,0,0.313107,1530.315505,1668.0439,0,1103.353164,426.962341,0,0,1122.292011,601.369743,0,3365.209142,0,1202.654949,465.388952,73.769239,64,95,0.009872,54.279938,1.278695,31.362394,31.362394,0,0,0,2235.389624,288.581041,0,0,64.042405,124.924754,0,0,0,0,170.022676,0,64.609117,58.4,58.034162,57.799999,61.095585,0.010466,132.129986,142.272452,69.155598,2.433333,72.5,0.97508,0.073426,39.562035,106.348525,91.319801,64.042405
5704.914575,0.481435,5174.371171,0,0,0.101385,0.059828,0,0.320223,486.737069,530.543405,0,0,486.737069,0,0,1089.661254,643.018749,0,3441.691168,0,0,530.543405,77.158443,64,95,0.009915,48.681821,1.287453,33.558335,33.558335,0,0,0,2663.894556,324.102588,0,0,64.042405,124.924754,0,0,0,0.000024,148.087673,0,64.609117,59,58.479995,58.16,61.095585,0.010601,158.254847,149.758078,63.053634,2.45,54.166667,0.97508,0.073325,40.277074,106.95608,91.221405,64.042405
6765.819349,0.477908,5136.461157,0,0,0.100491,0.057194,0,0.320223,1494.824029,1629.358192,0,1102.018676,392.805354,0,0,1080.059175,614.710814,0,3441.691168,0,1201.200357,428.157836,79.947652,64,95,0.009961,44.604717,0.989675,32.809893,32.809893,0,0,0,2809.398979,290.436747,0.146062,0.046717,64.042405,124.603896,0,0,0,73.814575,131.610015,0,64.609117,59,58.420708,58.085,61.095585,0.010564,172.360688,137.605242,52.830862,1.883333,61.666667,0.97508,0.07333,40.12276,106.824003,85.731444,64.042405
17184.89084,0.47464,5101.340106,0,0,0.101706,0.059828,0,0.313107,11085.82636,12083.55073,0,10599.08929,486.737069,0,0,1093.112215,643.018749,0,3365.209142,0,11553.00733,530.543405,83.634569,64,95,0.010109,40.184232,0.468563,32.89879,32.89879,0,0,0,2583.599605,1369.525733,16.689976,4.019424,64.042405,119.099326,0,0,0,7929.546478,131.610015,0,64.609117,59,58.852053,58.774999,61.095585,0.010832,163.802088,105.60372,41.97412,0.891667,70,0.97508,0.073299,40.3388,107.008911,86.524417,64.042405
5703.87836,0.492597,5294.336083,0,0,0.109643,0.055616,0,0.327339,375.72686,409.542277,0,0,375.72686,0,0,1178.416405,597.746483,0,3518.173194,0,0,409.542277,82.74567,64,72,0.010155,41.496263,0.131373,31.901387,31.901387,0,0,0,2073.883783,308.189353,0,0,64.042405,118.695706,0,0,0,0,115.167565,0,64.609117,59,58.999992,58.999992,61.095585,0.010925,144.967886,62.379839,26.706001,0.25,70,0.97508,0.073288,40.493114,107.140988,76.517708,64.042405
7964.366238,0.544262,5849.615263,0,0,0.132283,0.070407,0,0.341571,1940.138509,2114.750975,0,1154.527802,785.610707,0,0,1421.7537,756.724316,0,3671.137246,0,1258.435304,856.315671,81.981562,64,72,0.010211,42.772944,0.122615,31.416802,31.416802,0,0,0,1043.142089,419.057875,0.599244,0.155801,64.042405,120.982629,0,0,0,289.103668,153.545017,0,64.609117,59,58.999992,58.999992,61.095585,0.010925,90.631344,18.373624,10.909573,0.233333,81.666667,0.97508,0.073288,40.493114,107.140988,34.790538,64.042405
8476.35254,0.658757,7080.185685,0,0,0.175028,0.088693,0.025,0.370035,1280.887023,1396.166855,0,0,1280.887023,0,0,1881.171266,953.254069,268.695,3977.06535,0,0,1396.166855,77.881579,64,95,0.01028,49.278546,0.547386,104.205247,4.205247,99.999999,0,0,0,785.313028,0,0,64.042405,123.929919,0,0,0,0,202.907575,0,64.609117,58.79,58.789988,58.789988,61.095585,0.010842,0,0,0,1.041667,90,0.97508,0.073327,40.060553,106.771172,0,64.042405
